
---------- Begin Simulation Statistics ----------
simSeconds                                  11.575426                       # Number of seconds simulated (Second)
simTicks                                 11575426159000                       # Number of ticks simulated (Tick)
finalTick                                11575426159000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 132984.63                       # Real time elapsed on the host (Second)
hostTickRate                                 87043339                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17003392                       # Number of bytes of host memory used (Byte)
simInsts                                  31510968256                       # Number of instructions simulated (Count)
simOps                                    31510970532                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   236952                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     236952                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                      11575426200                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.367346                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.722230                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     31776365717                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   561222                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                    31696890317                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2823485                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            265956406                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         191787109                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               74751                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         11570222243                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.739523                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.494139                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000221                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000221                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 30726.987172                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 30726.987172                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.prefetcher.demandMshrMisses       596287                       # demands not covered by prefetchs (Count)
system.cpu.icache.prefetcher.pfIssued               0                       # number of hwpf issued (Count)
system.cpu.icache.prefetcher.pfUseful               0                       # number of useful prefetch (Count)
system.cpu.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.icache.prefetcher.accuracy             nan                       # accuracy of the prefetcher (Count)
system.cpu.icache.prefetcher.coverage               0                       # coverage brought by this prefetcher (Count)
system.cpu.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu.icache.prefetcher.pfHitInWB              0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.icache.prefetcher.pfLate                 0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.icache.prefetcher.pfInCache              0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.icache.prefetcher.pfSpanPage             0                       # number of prefetches that crossed the page (Count)
system.cpu.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.998989                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs           2696030643                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs             596287                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            4521.364113                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.998989                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999998                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999998                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           40                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          322                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           10                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           61                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4           79                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses        21569280647                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses       21569280647                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                  18843421                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                  192538243                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                708716807                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts            31776926939                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts             21288987                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts               8392520595                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts              2095306118                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                544892                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                  19856302                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                666250162                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents         301044                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect       16763172                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      2062995                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             18826167                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit              31642284565                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount             31632850918                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst               23787285018                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst               28145133813                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.732759                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.845165                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                   187835528                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                76773091                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                32884                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation              301044                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               20569244                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                 8804                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                1995560                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples         8315747504                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.836980                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            12.325579                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9             8082140214     97.19%     97.19% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19            110187288      1.33%     98.52% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29             38531394      0.46%     98.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39              8633352      0.10%     99.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49              6849768      0.08%     99.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59              3219691      0.04%     99.20% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69              4444072      0.05%     99.26% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79              5420627      0.07%     99.32% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89              5048931      0.06%     99.38% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99              8852562      0.11%     99.49% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109            9293529      0.11%     99.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119            8172649      0.10%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129            5494664      0.07%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139            3207372      0.04%     99.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149            2878602      0.03%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159            2451928      0.03%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169            1792920      0.02%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179            1462593      0.02%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189            1247280      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199             970387      0.01%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209             821258      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219             667117      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229             534279      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239             435642      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249             360614      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259             291544      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269             242881      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279             202306      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289             177755      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299             159294      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows          1554991      0.02%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1125                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total           8315747504                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles               18843421                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles               1138715743                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles              1185470058                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles       34806122                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                3881086891                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles            5311300008                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts            31898964931                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents              34413364                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents              665127516                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents             4258579260                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents              179006666                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands         28289782565                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 51162318493                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups              28767159316                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups               22096251084                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps           27967438359                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                322344206                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                  528084                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing              528129                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                6991806840                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      40468268406                       # The number of ROB reads (Count)
system.cpu.rob.writes                     63598484419                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                     63551531377                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy 299091637613                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy               80                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                  0                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts              31510968256                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                31510970532                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   439                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp            865231064                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty      495430526                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean         595775                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict          667727784                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq           359580139                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq            17153353                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp           17153353                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq       865231064                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq           37547                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp          37547                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      1788349                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   2644390653                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total               2646179002                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port     76291968                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port  83444336448                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total               83520628416                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                         641999150                       # Total snoops (Count)
system.l2bus.snoopTraffic                  4697657536                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples          1524441483                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.002210                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.046963                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                1521071819     99.78%     99.78% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                   3369654      0.22%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                        10      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 2                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total            1524441483                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 11575426159000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy         2967420446350                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.3                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          1833510306                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy        2645406726206                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.2                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests      1763797974                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests    882437745                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests           34                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops           3369630                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops      3369620                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops           10                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst            451954                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data         111686653                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher    670142837                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total            782281444                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst           451954                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data        111686653                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher    670142837                       # number of overall hits (Count)
system.l2cache.overallHits::total           782281444                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst          144333                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data        23186981                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher     76771659                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total          100102973                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst         144333                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data       23186981                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher     76771659                       # number of overall misses (Count)
system.l2cache.overallMisses::total         100102973                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst  11561712000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 2845495744832                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher 7161237272033                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  10018294728865                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst  11561712000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 2845495744832                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher 7161237272033                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 10018294728865                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst        596287                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data     134873634                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher    746914496                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total        882384417                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst       596287                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data    134873634                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher    746914496                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total       882384417                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.242053                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.171916                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.102785                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.113446                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.242053                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.171916                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.102785                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.113446                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 80104.425183                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 122719.544422                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 93279.699375                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 100079.892021                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 80104.425183                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 122719.544422                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 93279.699375                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 100079.892021                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs         954316                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs          50021                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs         19.078307                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks        73400899                       # number of writebacks (Count)
system.l2cache.writebacks::total             73400899                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.data        906160                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher     64244199                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total         65150359                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data       906160                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher     64244199                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total        65150359                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst       144333                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data     22280821                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.dcache.prefetcher     12527460                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total       34952614                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst       144333                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data     22280821                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.dcache.prefetcher     12527460                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher    251338085                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total     286290699                       # number of overall MSHR misses (Count)
