
---------- Begin Simulation Statistics ----------
simSeconds                                  16.292694                       # Number of seconds simulated (Second)
simTicks                                 16292694137000                       # Number of ticks simulated (Tick)
finalTick                                16292694137000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.52                       # Real time elapsed on the host (Second)
hostTickRate                                 65451031                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17002400                       # Number of bytes of host memory used (Byte)
simInsts                                  27235762022                       # Number of instructions simulated (Count)
simOps                                    27235762150                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   109412                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     109412                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     16292694138                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    14004536828                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    3313                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   14489121168                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              58352023                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           389874734                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        337435352                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                309                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        16292659955                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.889304                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.915995                       # Number of insts issued each cycle (Count)
system.cpu1.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses        9043012325                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses       9043012325                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                  9337281                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                3872714989                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles              2808669501                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts           14010979205                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts              568895                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts              2052038191                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts             1600001069                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts                 3125                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                 43213077                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents              2725894387                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents          3920                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect       4493779                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect      4153039                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts             8646818                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit             13810832161                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount            13791852664                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst              10534750008                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst              13084048062                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       0.846505                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.805160                       # Average fanout of values written-back ((Count/Count))
system.cpu1.lsq0.forwLoads                  107791997                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads              112229164                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses              174675                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation               3920                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores              81170237                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads                   5                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache              17060381                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples        1939809011                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean            81.498632                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev          151.375540                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9            1327934527     68.46%     68.46% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19             9669336      0.50%     68.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29            12500295      0.64%     69.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39            12735333      0.66%     70.26% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49             7911540      0.41%     70.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59             5191347      0.27%     70.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69             8009292      0.41%     71.34% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79             8100521      0.42%     71.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89             7554708      0.39%     72.15% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99            12342055      0.64%     72.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109          26448318      1.36%     74.15% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119          27596331      1.42%     75.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129          24725959      1.27%     76.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139          22132123      1.14%     77.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149          20534798      1.06%     79.05% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159          20707641      1.07%     80.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169          20198173      1.04%     81.16% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179          18654234      0.96%     82.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189          18753531      0.97%     83.09% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199          15469634      0.80%     83.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209          14411148      0.74%     84.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219          13110182      0.68%     85.30% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229          12466955      0.64%     85.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239          11732110      0.60%     86.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249          11172114      0.58%     87.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::250-259          10738699      0.55%     87.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::260-269          10532756      0.54%     88.22% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279          10165880      0.52%     88.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::280-289           9935011      0.51%     89.26% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::290-299           9764190      0.50%     89.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::overflows       198610270     10.24%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value            2199                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total          1939809011                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles               9337281                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles               590522676                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles             7383187619                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles        253781                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles               1564283747                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles           6745076872                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts           14057583688                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents              3909943                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents            1056479938                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.LQFullEvents            1348723138                       # Number of times rename has blocked due to LQ full (Count)
system.cpu1.rename.SQFullEvents            4379890515                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.renamedOperands        12061311178                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                21989854948                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups              7129362539                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups              14742313731                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps          11732124610                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps               329186532                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing                   2748                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing               2751                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts               3664969507                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                     29074130958                       # The number of ROB reads (Count)
system.cpu1.rob.writes                    28060879455                       # The number of ROB writes (Count)
system.cpu1.thread_0.numInsts             13621096679                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps               13621096743                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.workload.numSyscalls                 2590                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp            993739870                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty     2356440196                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean           1119                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict          605175357                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq           161070884                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq           800617020                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp          800617012                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq       993739890                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq         3930640                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp        3930640                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port         2710                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port   2696666697                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port         2695                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port   2698188443                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total               5394860545                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port       104704                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port 105237024960                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port       104064                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port 105296960000                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total              210534193728                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                        1324402083                       # Total snoops (Count)
system.l2bus.snoopTraffic                 55116890880                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples          3123066652                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000870                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.029486                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                3120348956     99.91%     99.91% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                   2717696      0.09%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::3                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::4                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total            3123066652                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 16292694137000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy         6672874155338                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.4                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             3224997                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy        2719286586638                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.2                       # Layer utilization (Ratio)
system.l2bus.respLayer2.occupancy             3210996                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer3.occupancy        2720787111389                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer3.utilization               0.2                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests      3597631868                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests   1798967299                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops           2717696                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops      2717696                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu0.inst               38                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.data        214359334                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.dcache.prefetcher    135262830                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.inst               36                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.data        214508216                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.dcache.prefetcher    135356104                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total            699486558                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu0.inst              38                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.data       214359334                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.dcache.prefetcher    135262830                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.inst              36                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.data       214508216                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.dcache.prefetcher    135356104                       # number of overall hits (Count)
system.l2cache.overallHits::total           699486558                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu0.inst           1036                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.data      275440792                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.dcache.prefetcher    271860926                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.inst           1033                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.data      275576949                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.dcache.prefetcher    271989616                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total         1094870352                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu0.inst          1036                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.data     275440792                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.dcache.prefetcher    271860926                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.inst          1033                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.data     275576949                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.dcache.prefetcher    271989616                       # number of overall misses (Count)
system.l2cache.overallMisses::total        1094870352                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu0.inst     89624000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.data 39745814152348                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.dcache.prefetcher 41092796744349                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.inst     87663000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.data 39759274205859                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.dcache.prefetcher 41103045033521                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  161701107423077                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.inst     89624000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.data 39745814152348                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.dcache.prefetcher 41092796744349                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.inst     87663000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.data 39759274205859                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.dcache.prefetcher 41103045033521                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 161701107423077                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu0.inst         1074                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu0.data    489800126                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu0.dcache.prefetcher    407123756                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.inst         1069                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.data    490085165                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.dcache.prefetcher    407345720                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total       1794356910                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.inst         1074                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.data    489800126                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.dcache.prefetcher    407123756                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.inst         1069                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.data    490085165                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.dcache.prefetcher    407345720                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total      1794356910                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu0.inst     0.964618                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu0.data     0.562353                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu0.dcache.prefetcher     0.667760                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.inst     0.966324                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.data     0.562304                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.dcache.prefetcher     0.667712                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.610174                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu0.inst     0.964618                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu0.data     0.562353                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu0.dcache.prefetcher     0.667760                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.inst     0.966324                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.data     0.562304                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.dcache.prefetcher     0.667712                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.610174                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu0.inst 86509.652510                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu0.data 144298.939397                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu0.dcache.prefetcher 151153.743750                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.inst 84862.536302                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.data 144276.487385                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.dcache.prefetcher 151119.905377                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 147689.730686                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.inst 86509.652510                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.data 144298.939397                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.dcache.prefetcher 151153.743750                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.inst 84862.536302                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.data 144276.487385                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.dcache.prefetcher 151119.905377                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 147689.730686                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs       18920489                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs        1072503                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs         17.641432                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks       861201420                       # number of writebacks (Count)
system.l2cache.writebacks::total            861201420                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu0.data       177083                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu0.dcache.prefetcher     10596954                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu1.data       177617                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu1.dcache.prefetcher     10606498                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total         21558152                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu0.data       177083                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu0.dcache.prefetcher     10596954                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu1.data       177617                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu1.dcache.prefetcher     10606498                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total        21558152                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu0.inst         1036                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu0.data    275263709                       # number of demand (read+write) MSHR misses (Count)
