
---------- Begin Simulation Statistics ----------
simSeconds                                   1.036272                       # Number of seconds simulated (Second)
simTicks                                 1036272467000                       # Number of ticks simulated (Tick)
finalTick                                1036272467000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  85339.76                       # Real time elapsed on the host (Second)
hostTickRate                                 12142904                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   20220812                       # Number of bytes of host memory used (Byte)
simInsts                                   3033071628                       # Number of instructions simulated (Count)
simOps                                     3033071635                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    35541                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      35541                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1036272469                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.341658                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.926906                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      3824085664                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  3800651                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     3566562627                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               20965482                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            794814679                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         431232065                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 122                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1036193414                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.441985                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.655359                       # Number of insts issued each cycle (Count)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 42615.621955                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 42615.621955                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 42615.621955                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 42615.621955                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   5643                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    475154847                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       475154847                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         7409                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          7409                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    321959000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    321959000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    475162256                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    475162256                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000016                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000016                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 43455.122149                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 43455.122149                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         1251                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         1251                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         6158                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         6158                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    262427000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    262427000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000013                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000013                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 42615.621955                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 42615.621955                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 1036272467000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.prefetcher.demandMshrMisses         6158                       # demands not covered by prefetchs (Count)
system.cpu.icache.prefetcher.pfIssued               0                       # number of hwpf issued (Count)
system.cpu.icache.prefetcher.pfUseful               0                       # number of useful prefetch (Count)
system.cpu.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.icache.prefetcher.accuracy             nan                       # accuracy of the prefetcher (Count)
system.cpu.icache.prefetcher.coverage               0                       # coverage brought by this prefetcher (Count)
system.cpu.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu.icache.prefetcher.pfHitInWB              0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.icache.prefetcher.pfLate                 0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.icache.prefetcher.pfInCache              0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.icache.prefetcher.pfSpanPage             0                       # number of prefetches that crossed the page (Count)
system.cpu.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 1036272467000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.988956                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            475161004                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               6157                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           77174.111418                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.988956                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999978                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999978                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          125                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          314                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4           73                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         3801304205                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        3801304205                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1036272467000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                  15328469                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   91260339                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    28438                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             3827886315                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               169671                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts               1266063906                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               552239864                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts               3800619                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                        75                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    28575                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          62124                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect       11457907                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect     13313008                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             24770915                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               3492429144                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              3477086898                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                2169476099                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                2982075900                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        3.355379                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.727505                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                   214843597                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads               206162104                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                12714                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               62124                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores              121984063                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  166                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    250                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples         1059901802                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.391582                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             0.502076                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9             1059898581    100.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                 2202      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                   46      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                   24      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   37      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   46      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  336      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  226      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                   74      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  181      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                 20      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows                9      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              347                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total           1059901802                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1036272467000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1036272467000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 1036272467000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles               15328469                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                124126395                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                91350487                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles       60809103                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 603854233                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             140724727                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             4000012948                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 21335                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                  38605                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents              129257000                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                  15202                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          2879759101                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  4545058586                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               4280691832                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  89350451                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            2197235201                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                682523900                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                 3800591                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing             3800592                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 262575230                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       4506303502                       # The number of ROB reads (Count)
system.cpu.rob.writes                      7762362824                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                      7655772721                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy  62936672343                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy               76                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                  0                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts               3033071628                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 3033071635                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    40                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                11587                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty           4841                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean           5643                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict                717                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq                3155                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  2                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 2                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                1216                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               1216                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq           11588                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq               6                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp              6                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        17955                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port        18866                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                    36821                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       755008                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       735168                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   1490176                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              3158                       # Total snoops (Count)
system.l2bus.snoopTraffic                         192                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               15967                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.001691                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.041088                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     15940     99.83%     99.83% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                        27      0.17%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 15967                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 1036272467000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy             46129843                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy            18478992                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            19952993                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           24013                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        11665                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests           11                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                16                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops           16                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              3109                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data              2544                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher         1364                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 7017                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             3109                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data             2544                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher         1364                       # number of overall hits (Count)
system.l2cache.overallHits::total                7017                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            3046                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            1528                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher         1210                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               5784                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           3046                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           1528                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher         1210                       # number of overall misses (Count)
system.l2cache.overallMisses::total              5784                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    213867000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    135616000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher     89812717                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     439295717                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    213867000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    135616000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher     89812717                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    439295717                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          6155                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          4072                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher         2574                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            12801                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         6155                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         4072                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher         2574                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           12801                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.494882                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.375246                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.470085                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.451840                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.494882                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.375246                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.470085                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.451840                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 70212.409718                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 88753.926702                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 74225.385950                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 75950.158541                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 70212.409718                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 88753.926702                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 74225.385950                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 75950.158541                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.demandMshrHits::cpu.inst             1                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.data           265                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher         1039                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total             1305                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.inst            1                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data          265                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher         1039                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total            1305                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst         3045                       # number of demand (read+write) MSHR misses (Count)
