
---------- Begin Simulation Statistics ----------
simSeconds                                   3.788021                       # Number of seconds simulated (Second)
simTicks                                 3788021145000                       # Number of ticks simulated (Tick)
finalTick                                3788021145000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231292.33                       # Real time elapsed on the host (Second)
hostTickRate                                 16377634                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16967172                       # Number of bytes of host memory used (Byte)
simInsts                                   7262995091                       # Number of instructions simulated (Count)
simOps                                     7262997629                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    31402                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      31402                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       3788021160                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.521551                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.917359                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     11852309953                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   281293                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                    10192497677                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               67872727                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           4589593568                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        2805999295                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              241357                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          3787513424                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.691079                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.686281                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::90-99               251835      0.02%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109             201904      0.01%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119             186720      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129             166391      0.01%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139             147448      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149             140807      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159             131256      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169             114486      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179             100956      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              81027      0.01%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              62705      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209              48811      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219              38002      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229              29927      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239              22537      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249              17323      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259              13564      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269              12243      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279              11359      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               8982      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               8697      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            74917      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              968                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total           1544314078                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 3788021145000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 3788021145000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 3788021145000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles              147486043                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                736111364                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               634779193                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles        1417117                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                2120326003                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             147393704                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts            13077345955                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               1472208                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents               52737928                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               56526359                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               20780019                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands         10429717654                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 16593629400                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups              16438384181                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   7255250                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            5861108802                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps               4568608816                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                  519654                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing              536531                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 314231455                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      14495237996                       # The number of ROB reads (Count)
system.cpu.rob.writes                     24398342541                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                     23704948001                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy 148940331752                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy               80                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                 10                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts               7262995091                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 7262997629                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   161                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp             23176632                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty       15864468                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean         522685                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict           10061694                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq             5481473                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                 15                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                15                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq             1228009                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp            1228009                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq        23176632                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq           14843                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp          14843                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      1569098                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     69219374                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                 70788472                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port     66936704                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   2392758144                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                2459694848                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                           9980846                       # Total snoops (Count)
system.l2bus.snoopTraffic                   150979968                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples            34400330                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.003799                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.061528                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                  34269649     99.62%     99.62% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                    130666      0.38%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                        15      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 2                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total              34400330                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 3788021145000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy          80158768079                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          1589823792                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy         71659227917                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests        46368997                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests     24413713                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests         3074                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops            127603                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops       127588                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops           15                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst            509254                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data          11989570                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher      8383258                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total             20882082                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst           509254                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data         11989570                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher      8383258                       # number of overall hits (Count)
system.l2cache.overallHits::total            20882082                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst           13947                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data          284537                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher      3224060                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total            3522544                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst          13947                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data         284537                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher      3224060                       # number of overall misses (Count)
system.l2cache.overallMisses::total           3522544                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst   1157462000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data  29525049000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher 317449545798                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  348132056798                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst   1157462000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data  29525049000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher 317449545798                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 348132056798                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst        523201                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data      12274107                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher     11607318                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total         24404626                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst       523201                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data     12274107                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher     11607318                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total        24404626                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.026657                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.023182                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.277761                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.144339                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.026657                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.023182                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.277761                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.144339                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 82990.033699                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 103765.236156                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 98462.666885                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 98829.725561                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 82990.033699                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 103765.236156                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 98462.666885                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 98829.725561                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs             47                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              1                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs                47                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks         2359047                       # number of writebacks (Count)
system.l2cache.writebacks::total              2359047                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.data         11694                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher      2382313                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total          2394007                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data        11694                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher      2382313                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total         2394007                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst        13947                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data       272843                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.dcache.prefetcher       841747                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total        1128537                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst        13947                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data       272843                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.dcache.prefetcher       841747                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher      3450237                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total       4578774                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst   1143515000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data  28490357000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.dcache.prefetcher 125952398606                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total 155586270606                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst   1143515000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data  28490357000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.dcache.prefetcher 125952398606                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::l2cache.prefetcher 425457108757                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total 581043379363                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.026657                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.022229                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.dcache.prefetcher     0.072519                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.046243                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.026657                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.022229                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.dcache.prefetcher     0.072519                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::l2cache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.187619                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 81990.033699                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 104420.333305                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.dcache.prefetcher 149632.132465                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 137865.458205                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 81990.033699                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 104420.333305                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.dcache.prefetcher 149632.132465                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::l2cache.prefetcher 123312.430061                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 126899.335797                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                   4499354                       # number of replacements (Count)
system.l2cache.CleanEvict.mshrMisses::writebacks          336                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMisses::total          336                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.HardPFReq.mshrMisses::l2cache.prefetcher      3450237                       # number of HardPFReq MSHR misses (Count)
system.l2cache.HardPFReq.mshrMisses::total      3450237                       # number of HardPFReq MSHR misses (Count)
system.l2cache.HardPFReq.mshrMissLatency::l2cache.prefetcher 425457108757                       # number of HardPFReq MSHR miss ticks (Tick)
system.l2cache.HardPFReq.mshrMissLatency::total 425457108757                       # number of HardPFReq MSHR miss ticks (Tick)
system.l2cache.HardPFReq.mshrMissRate::l2cache.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l2cache.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l2cache.HardPFReq.avgMshrMissLatency::l2cache.prefetcher 123312.430061                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l2cache.HardPFReq.avgMshrMissLatency::total 123312.430061                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l2cache.InvalidateReq.hits::cpu.data        14191                       # number of InvalidateReq hits (Count)
system.l2cache.InvalidateReq.hits::cpu.dcache.prefetcher           31                       # number of InvalidateReq hits (Count)
system.l2cache.InvalidateReq.hits::total        14222                       # number of InvalidateReq hits (Count)
system.l2cache.InvalidateReq.misses::cpu.data          616                       # number of InvalidateReq misses (Count)
system.l2cache.InvalidateReq.misses::cpu.dcache.prefetcher            5                       # number of InvalidateReq misses (Count)
system.l2cache.InvalidateReq.misses::total          621                       # number of InvalidateReq misses (Count)
system.l2cache.InvalidateReq.missLatency::cpu.data     19311000                       # number of InvalidateReq miss ticks (Tick)
system.l2cache.InvalidateReq.missLatency::cpu.dcache.prefetcher        53000                       # number of InvalidateReq miss ticks (Tick)
system.l2cache.InvalidateReq.missLatency::total     19364000                       # number of InvalidateReq miss ticks (Tick)
system.l2cache.InvalidateReq.accesses::cpu.data        14807                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2cache.InvalidateReq.accesses::cpu.dcache.prefetcher           36                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2cache.InvalidateReq.accesses::total        14843                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2cache.InvalidateReq.missRate::cpu.data     0.041602                       # miss rate for InvalidateReq accesses (Ratio)
system.l2cache.InvalidateReq.missRate::cpu.dcache.prefetcher     0.138889                       # miss rate for InvalidateReq accesses (Ratio)
system.l2cache.InvalidateReq.missRate::total     0.041838                       # miss rate for InvalidateReq accesses (Ratio)
system.l2cache.InvalidateReq.avgMissLatency::cpu.data 31349.025974                       # average InvalidateReq miss latency ((Tick/Count))
system.l2cache.InvalidateReq.avgMissLatency::cpu.dcache.prefetcher        10600                       # average InvalidateReq miss latency ((Tick/Count))
system.l2cache.InvalidateReq.avgMissLatency::total 31181.964573                       # average InvalidateReq miss latency ((Tick/Count))
system.l2cache.InvalidateReq.mshrHits::cpu.data          232                       # number of InvalidateReq MSHR hits (Count)
system.l2cache.InvalidateReq.mshrHits::cpu.dcache.prefetcher            2                       # number of InvalidateReq MSHR hits (Count)
system.l2cache.InvalidateReq.mshrHits::total          234                       # number of InvalidateReq MSHR hits (Count)
system.l2cache.InvalidateReq.mshrMisses::cpu.data          384                       # number of InvalidateReq MSHR misses (Count)
system.l2cache.InvalidateReq.mshrMisses::cpu.dcache.prefetcher            3                       # number of InvalidateReq MSHR misses (Count)
system.l2cache.InvalidateReq.mshrMisses::total          387                       # number of InvalidateReq MSHR misses (Count)
system.l2cache.InvalidateReq.mshrMissLatency::cpu.data      7674998                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2cache.InvalidateReq.mshrMissLatency::cpu.dcache.prefetcher        62000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2cache.InvalidateReq.mshrMissLatency::total      7736998                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2cache.InvalidateReq.mshrMissRate::cpu.data     0.025934                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2cache.InvalidateReq.mshrMissRate::cpu.dcache.prefetcher     0.083333                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2cache.InvalidateReq.mshrMissRate::total     0.026073                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2cache.InvalidateReq.avgMshrMissLatency::cpu.data 19986.973958                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2cache.InvalidateReq.avgMshrMissLatency::cpu.dcache.prefetcher 20666.666667                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2cache.InvalidateReq.avgMshrMissLatency::total 19992.242894                       # average InvalidateReq mshr miss latency ((Tick/Count))
