
---------- Begin Simulation Statistics ----------
simSeconds                                  18.576066                       # Number of seconds simulated (Second)
simTicks                                 18576066476000                       # Number of ticks simulated (Tick)
finalTick                                18576066476000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231328.71                       # Real time elapsed on the host (Second)
hostTickRate                                 80301603                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   18170436                       # Number of bytes of host memory used (Byte)
simInsts                                  46902717871                       # Number of instructions simulated (Count)
simOps                                    46902736359                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   202754                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     202754                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     18576066523                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.792122                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.262432                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    23589897151                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  470100                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   23851136773                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               1908140                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           139338719                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         54653061                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              27568                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        18555124974                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.285420                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.941233                       # Number of insts issued each cycle (Count)
system.cpu1.dcache.tags.tagsInUse        73450.477103                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.dcache.tags.totalRefs          8216232836                       # Total number of references to valid blocks. (Count)
system.cpu1.dcache.tags.sampledRefs         841188488                       # Sample count of references to valid blocks. (Count)
system.cpu1.dcache.tags.avgRefs              9.767410                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.dcache.tags.warmupTick             189000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.dcache.tags.occupancies::cpu1.data 73434.112968                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.dcache.tags.occupancies::cpu1.dcache.prefetcher    16.364139                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.dcache.tags.avgOccs::cpu1.data   143.426002                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.avgOccs::cpu1.dcache.prefetcher     0.031961                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.avgOccs::total     143.457963                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.occupanciesTaskId::1022           28                       # Occupied blocks per task id (Count)
system.cpu1.dcache.tags.occupanciesTaskId::1024          484                       # Occupied blocks per task id (Count)
system.cpu1.dcache.tags.ageTaskId_1022::0           28                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::0           56                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::1          416                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::2           12                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ratioOccsTaskId::1022     0.054688                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.dcache.tags.ratioOccsTaskId::1024     0.945312                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.dcache.tags.tagAccesses       67782272857                       # Number of tag accesses (Count)
system.cpu1.dcache.tags.dataAccesses      67782272857                       # Number of data accesses (Count)
system.cpu1.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.decode.idleCycles             12980790126                       # Number of cycles decode is idle (Cycle)
system.cpu1.decode.blockedCycles           2053633666                       # Number of cycles decode is blocked (Cycle)
system.cpu1.decode.runCycles               3288637582                       # Number of cycles decode is running (Cycle)
system.cpu1.decode.unblockCycles            222330920                       # Number of cycles decode is unblocking (Cycle)
system.cpu1.decode.squashCycles               9553414                       # Number of cycles decode is squashing (Cycle)
system.cpu1.decode.branchResolved           142605054                       # Number of times decode resolved a branch (Count)
system.cpu1.decode.branchMispred              8286041                       # Number of times decode detected a branch misprediction (Count)
system.cpu1.decode.decodedInsts           23713397418                       # Number of instructions handled by decode (Count)
system.cpu1.decode.squashedInsts             29518130                       # Number of squashed instructions handled by decode (Count)
system.cpu1.executeStats0.numInsts        23842147558                       # Number of executed instructions (Count)
system.cpu1.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu1.executeStats0.numBranches       228285261                       # Number of branches executed (Count)
system.cpu1.executeStats0.numLoadInsts     5692253294                       # Number of load instructions executed (Count)
system.cpu1.executeStats0.numStoreInsts    3020497912                       # Number of stores executed (Count)
system.cpu1.executeStats0.instRate           1.283487                       # Inst execution rate ((Count/Cycle))
system.cpu1.executeStats0.numFpRegReads   10353457247                       # Number of times the floating registers were read (Count)
system.cpu1.executeStats0.numFpRegWrites   7765515510                       # Number of times the floating registers were written (Count)
system.cpu1.executeStats0.numIntRegReads  22326005742                       # Number of times the integer registers were read (Count)
system.cpu1.executeStats0.numIntRegWrites  12554485128                       # Number of times the integer registers were written (Count)
system.cpu1.executeStats0.numMemRefs       8712751206                       # Number of memory refs (Count)
system.cpu1.executeStats0.numMiscRegReads  13496749141                       # Number of times the Misc registers were read (Count)
system.cpu1.executeStats0.numMiscRegWrites  12746128889                       # Number of times the Misc registers were written (Count)
system.cpu1.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu1.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu1.fetch.predictedBranches         185960909                       # Number of branches that fetch has predicted taken (Count)
system.cpu1.fetch.cycles                   5397738913                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu1.fetch.squashCycles               35148476                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu1.fetch.miscStallCycles                 167                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu1.fetch.pendingTrapStallCycles          925                       # Number of stall cycles due to pending traps (Cycle)
system.cpu1.fetch.icacheWaitRetryStallCycles           76                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu1.fetch.cacheLines               1355459421                       # Number of cache lines fetched (Count)
system.cpu1.fetch.icacheSquashes               451156                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu1.fetch.nisnDist::samples       18554945708                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::mean             1.283248                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::stdev            2.769434                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::0             14843671993     80.00%     80.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::1               183733380      0.99%     80.99% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::2               206590857      1.11%     82.10% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::3               240990946      1.30%     83.40% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::4               258723322      1.39%     84.80% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::5               230951190      1.24%     86.04% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::6               157281163      0.85%     86.89% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::7               106648508      0.57%     87.46% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::8              2326354349     12.54%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::total         18554945708                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetchStats0.numInsts          23810573355                       # Number of instructions fetched (thread level) (Count)
system.cpu1.fetchStats0.numOps                      0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu1.fetchStats0.fetchRate            1.281788                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu1.fetchStats0.numBranches         269125088                       # Number of branches fetched (Count)
system.cpu1.fetchStats0.branchRate           0.014488                       # Number of branch fetches per cycle (Ratio)
system.cpu1.fetchStats0.icacheStallCycles  13139631389                       # ICache total stall cycles (Cycle)
system.cpu1.fetchStats0.numFetchSuspends            0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu1.icache.demandHits::cpu1.inst    482853347                       # number of demand (read+write) hits (Count)
system.cpu1.icache.demandHits::total        482853347                       # number of demand (read+write) hits (Count)
system.cpu1.icache.overallHits::cpu1.inst    482853347                       # number of overall hits (Count)
system.cpu1.icache.overallHits::total       482853347                       # number of overall hits (Count)
system.cpu1.icache.demandMisses::cpu1.inst    872606074                       # number of demand (read+write) misses (Count)
system.cpu1.icache.demandMisses::total      872606074                       # number of demand (read+write) misses (Count)
system.cpu1.icache.overallMisses::cpu1.inst    872606074                       # number of overall misses (Count)
system.cpu1.icache.overallMisses::total     872606074                       # number of overall misses (Count)
system.cpu1.icache.demandMissLatency::cpu1.inst 14031245667000                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.demandMissLatency::total 14031245667000                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.overallMissLatency::cpu1.inst 14031245667000                       # number of overall miss ticks (Tick)
system.cpu1.icache.overallMissLatency::total 14031245667000                       # number of overall miss ticks (Tick)
system.cpu1.icache.demandAccesses::cpu1.inst   1355459421                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.demandAccesses::total   1355459421                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::cpu1.inst   1355459421                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::total   1355459421                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.demandMissRate::cpu1.inst     0.643771                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.demandMissRate::total     0.643771                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.overallMissRate::cpu1.inst     0.643771                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.overallMissRate::total     0.643771                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.demandAvgMissLatency::cpu1.inst 16079.702039                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.icache.demandAvgMissLatency::total 16079.702039                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.icache.overallAvgMissLatency::cpu1.inst 16079.702039                       # average overall miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMissLatency::total 16079.702039                       # average overall miss latency ((Tick/Count))
system.cpu1.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCycles::no_targets          728                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.icache.blockedCauses::no_targets            8                       # number of times access was blocked (Count)
system.cpu1.icache.avgBlocked::no_mshrs           nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.avgBlocked::no_targets           91                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.writebacks::writebacks    872378929                       # number of writebacks (Count)
system.cpu1.icache.writebacks::total        872378929                       # number of writebacks (Count)
system.cpu1.icache.demandMshrHits::cpu1.inst       226598                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.demandMshrHits::total       226598                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.overallMshrHits::cpu1.inst       226598                       # number of overall MSHR hits (Count)
system.cpu1.icache.overallMshrHits::total       226598                       # number of overall MSHR hits (Count)
system.cpu1.icache.demandMshrMisses::cpu1.inst    872379476                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.demandMshrMisses::total    872379476                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::cpu1.inst    872379476                       # number of overall MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::total    872379476                       # number of overall MSHR misses (Count)
system.cpu1.icache.demandMshrMissLatency::cpu1.inst 13153279216000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissLatency::total 13153279216000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::cpu1.inst 13153279216000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::total 13153279216000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissRate::cpu1.inst     0.643604                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.demandMshrMissRate::total     0.643604                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::cpu1.inst     0.643604                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::total     0.643604                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.demandAvgMshrMissLatency::cpu1.inst 15077.474399                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.demandAvgMshrMissLatency::total 15077.474399                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::cpu1.inst 15077.474399                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::total 15077.474399                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.replacements             872378929                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst    482853347                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total      482853347                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst    872606074                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total    872606074                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst 14031245667000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total 14031245667000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst   1355459421                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total   1355459421                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.643771                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.643771                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 16079.702039                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 16079.702039                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst       226598                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total       226598                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst    872379476                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total    872379476                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst 13153279216000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total 13153279216000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.643604                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.643604                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 15077.474399                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 15077.474399                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.prefetcher.demandMshrMisses    872379476                       # demands not covered by prefetchs (Count)
system.cpu1.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu1.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu1.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu1.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu1.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu1.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu1.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu1.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu1.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu1.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu1.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu1.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu1.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu1.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu1.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu1.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu1.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          511.997703                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs          1355232823                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs         872379476                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs              1.553490                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick              86000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   511.997703                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.999996                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.999996                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses       11716054844                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses      11716054844                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 18576066476000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                  9553414                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                  52882615                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles               388413051                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts           23591343033                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts            18822306                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts              5410941251                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts             3026446607                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts               452753                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                  2690436                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents               383597159                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents        438809                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect       7793664                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect      1707510                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts             9501174                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit             23551694145                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount            23549653340                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst              16129545619                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst              17098469342                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       1.267742                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.943333                       # Average fanout of values written-back ((Count/Count))
system.cpu1.lsq0.forwLoads                   49754386                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads               27708219                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses               41571                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation             438809                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores              12482324                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads               10322                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache              54475228                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples        5383233002                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean             6.880234                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev           14.869839                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9            4477459960     83.17%     83.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19           491938431      9.14%     92.31% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29           189129793      3.51%     95.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39            78256960      1.45%     97.28% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49            37975692      0.71%     97.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59            22985508      0.43%     98.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69            14465130      0.27%     98.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79            12299774      0.23%     98.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89            12336487      0.23%     99.14% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99            22148468      0.41%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109           8268633      0.15%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119           4146432      0.08%     99.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129           3005352      0.06%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139           2159175      0.04%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149           1563528      0.03%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159            994837      0.02%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169            691876      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179            531906      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189            423823      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199            332375      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209            257640      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219            204698      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229            162173      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239            132319      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249            109291      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::250-259             96825      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::260-269             88682      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279             82641      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::280-289             84407      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::290-299            104142      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::overflows          796044      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value            1156                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total          5383233002                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
