
---------- Begin Simulation Statistics ----------
simSeconds                                   4.536787                       # Number of seconds simulated (Second)
simTicks                                 4536786806000                       # Number of ticks simulated (Tick)
finalTick                                4536786806000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  47325.32                       # Real time elapsed on the host (Second)
hostTickRate                                 95863838                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16979448                       # Number of bytes of host memory used (Byte)
simInsts                                   8201666231                       # Number of instructions simulated (Count)
simOps                                     8201666264                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   173304                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     173304                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       4536786807                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.553154                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.807814                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      8316578021                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      632                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     8291799377                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 586489                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            114912388                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          75870795                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 124                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          4536760321                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.827692                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.528851                       # Number of insts issued each cycle (Count)
system.cpu.icache.tags.occupancies::cpu.inst   504.873610                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.986081                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.986081                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          511                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           64                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1           20                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          427                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.998047                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         4644358734                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        4644358734                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 4536786806000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   2003261                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                  969144172                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                516431941                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             8316578653                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               485244                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts               1034514383                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               614205820                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   557                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                  18090525                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                485733811                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           2369                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         999459                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       898592                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              1898051                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               8270908992                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              8267930918                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                6673534779                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                8091289089                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.822420                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.824780                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                    26650152                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                26718601                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                16966                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                2369                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               15418229                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    5                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache               24478106                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples         1007795782                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             14.503295                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            39.248957                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              846188890     83.96%     83.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19             54386999      5.40%     89.36% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29             15144198      1.50%     90.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39              3864064      0.38%     91.25% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49              2532624      0.25%     91.50% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59              2597551      0.26%     91.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69              9851621      0.98%     92.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79              7818201      0.78%     93.51% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89              3798248      0.38%     93.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99              7236419      0.72%     94.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109            5186380      0.51%     95.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119            5600554      0.56%     95.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129            6004877      0.60%     96.27% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139            5695253      0.57%     96.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149            5397411      0.54%     97.37% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159            5292032      0.53%     97.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169            4310434      0.43%     98.32% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179            4008196      0.40%     98.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189            3158040      0.31%     99.04% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199            2594459      0.26%     99.29% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209            1870907      0.19%     99.48% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219            1347734      0.13%     99.61% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229             801228      0.08%     99.69% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239             492336      0.05%     99.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249             314869      0.03%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259             215480      0.02%     99.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269             156451      0.02%     99.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279             130249      0.01%     99.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289             106745      0.01%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299             105471      0.01%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows          1587861      0.16%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1160                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total           1007795782                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 4536786806000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 4536786806000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 4536786806000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                2003261                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                339105300                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles              1691029052                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          22142                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 906434240                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles            1598166326                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             8325560590                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                181241                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents              491839174                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents              180396266                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents              813654952                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          7598651688                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 13137323970                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               3408052712                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                9677548963                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            7493841746                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                104809942                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     498                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 502                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                1913131211                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      12013048868                       # The number of ROB reads (Count)
system.cpu.rob.writes                     16650050800                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                     16634629139                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy  17543432383                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy               72                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                  0                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts               8201666231                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 8201666264                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   357                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp            116668455                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty      576510031                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean            359                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict          142206056                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq           185389779                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq           330106078                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp          330106078                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq       116668455                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq           52615                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp          52615                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         2099                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   1340159508                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total               1340161607                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        78656                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port  52452364224                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total               52452442880                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                         457598914                       # Total snoops (Count)
system.l2bus.snoopTraffic                 13037792192                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples           904429359                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.001534                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.039141                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                 903041599     99.85%     99.85% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                   1387759      0.15%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         1      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 2                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total             904429359                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 4536786806000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy         1663335220265                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.4                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             2610000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy        1340373604000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.3                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests       893342715                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests    446815195                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            1                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops           1387758                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops      1387757                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            1                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst                31                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data         202736894                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher     57459022                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total            260195947                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst               31                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data        202736894                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher     57459022                       # number of overall hits (Count)
system.l2cache.overallHits::total           260195947                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             839                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data       161302617                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher     25275130                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total          186578586                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            839                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data      161302617                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher     25275130                       # number of overall misses (Count)
system.l2cache.overallMisses::total         186578586                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     64801000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 19186404116621                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher 2899377968735                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  22085846886356                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     64801000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 19186404116621                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher 2899377968735                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 22085846886356                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst           870                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data     364039511                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher     82734152                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total        446774533                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst          870                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data    364039511                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher     82734152                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total       446774533                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.964368                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.443091                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.305498                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.417612                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.964368                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.443091                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.305498                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.417612                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 77235.995232                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 118946.638768                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 114712.682733                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 118372.892409                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 77235.995232                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 118946.638768                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 114712.682733                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 118372.892409                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs         179065                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs           7997                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs         22.391522                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks       203715503                       # number of writebacks (Count)
system.l2cache.writebacks::total            203715503                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.data       3543358                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher     16443728                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total         19987086                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data      3543358                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher     16443728                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total        19987086                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst          839                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data    157759259                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.dcache.prefetcher      8831402                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total      166591500                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst          839                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data    157759259                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.dcache.prefetcher      8831402                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher    110653146                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total     277244646                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     63962000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data 18912528480956                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.dcache.prefetcher 1480964271675                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total 20393556714631                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     63962000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data 18912528480956                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.dcache.prefetcher 1480964271675                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::l2cache.prefetcher 13308336680152                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total 33701893394783                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.964368                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.433358                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.dcache.prefetcher     0.106744                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.372876                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.964368                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.433358                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.dcache.prefetcher     0.106744                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::l2cache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.620547                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 76235.995232                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 119882.209138                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.dcache.prefetcher 167692.997293                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 122416.550152                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 76235.995232                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 119882.209138                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.dcache.prefetcher 167692.997293                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::l2cache.prefetcher 120270.748381                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 121560.123454                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                 272209135                       # number of replacements (Count)
