
---------- Begin Simulation Statistics ----------
simSeconds                                   9.060983                       # Number of seconds simulated (Second)
simTicks                                 9060982533000                       # Number of ticks simulated (Tick)
finalTick                                9060982533000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.58                       # Real time elapsed on the host (Second)
hostTickRate                                 36399783                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16946868                       # Number of bytes of host memory used (Byte)
simInsts                                  76548073899                       # Number of instructions simulated (Count)
simOps                                    76548078745                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   307509                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     307509                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      9060983146                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    40659848222                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   11859                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   39579462986                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              48705530                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined          2387233071                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined       2024392024                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               2087                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         9058092970                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              4.369514                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.660067                       # Number of insts issued each cycle (Count)
system.cpu1.dcache.tags.totalRefs          8055379892                       # Total number of references to valid blocks. (Count)
system.cpu1.dcache.tags.sampledRefs          33767336                       # Sample count of references to valid blocks. (Count)
system.cpu1.dcache.tags.avgRefs            238.555387                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.dcache.tags.warmupTick             242000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.dcache.tags.occupancies::cpu1.data   443.796436                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.dcache.tags.occupancies::cpu1.dcache.prefetcher    68.201968                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.dcache.tags.avgOccs::cpu1.data     0.866790                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.avgOccs::cpu1.dcache.prefetcher     0.133207                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.avgOccs::total       0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.dcache.tags.occupanciesTaskId::1022           38                       # Occupied blocks per task id (Count)
system.cpu1.dcache.tags.occupanciesTaskId::1024          474                       # Occupied blocks per task id (Count)
system.cpu1.dcache.tags.ageTaskId_1022::1           27                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1022::2            5                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1022::3            6                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::0           20                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::1          292                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::2          131                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ageTaskId_1024::3           31                       # Occupied blocks per task id, per block age (Count)
system.cpu1.dcache.tags.ratioOccsTaskId::1022     0.074219                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.dcache.tags.ratioOccsTaskId::1024     0.925781                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.dcache.tags.tagAccesses      100363110496                       # Number of tag accesses (Count)
system.cpu1.dcache.tags.dataAccesses     100363110496                       # Number of data accesses (Count)
system.cpu1.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 9060982533000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.decode.idleCycles              1005219838                       # Number of cycles decode is idle (Cycle)
system.cpu1.decode.blockedCycles           1857423441                       # Number of cycles decode is blocked (Cycle)
system.cpu1.decode.runCycles               5478847295                       # Number of cycles decode is running (Cycle)
system.cpu1.decode.unblockCycles            639222735                       # Number of cycles decode is unblocking (Cycle)
system.cpu1.decode.squashCycles              77415427                       # Number of cycles decode is squashing (Cycle)
system.cpu1.decode.branchResolved          1313487317                       # Number of times decode resolved a branch (Count)
system.cpu1.decode.branchMispred              2117560                       # Number of times decode detected a branch misprediction (Count)
system.cpu1.decode.decodedInsts           41841146255                       # Number of instructions handled by decode (Count)
system.cpu1.decode.squashedInsts              9278546                       # Number of squashed instructions handled by decode (Count)
system.cpu1.fetch.icacheStallCycles         488647073                       # Number of cycles fetch is stalled on an Icache miss (Cycle)
system.cpu1.fetch.insts                   42737468539                       # Number of instructions fetch has processed (Count)
system.cpu1.fetch.branches                 2001956479                       # Number of branches that fetch encountered (Count)
system.cpu1.fetch.predictedBranches        1498317028                       # Number of branches that fetch has predicted taken (Count)
system.cpu1.fetch.cycles                   8489999096                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu1.fetch.squashCycles              158962164                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu1.fetch.miscStallCycles                 255                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu1.fetch.pendingTrapStallCycles         1230                       # Number of stall cycles due to pending traps (Cycle)
system.cpu1.fetch.cacheLines               3916174871                       # Number of cache lines fetched (Count)
system.cpu1.fetch.icacheSquashes              8457760                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu1.fetch.nisnDist::samples        9058128736                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::mean             4.718135                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::stdev            3.303990                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::0              2100196627     23.19%     23.19% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::1               459203273      5.07%     28.26% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::2               436368887      4.82%     33.07% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::3               377633569      4.17%     37.24% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::4               428717469      4.73%     41.97% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::5               263534935      2.91%     44.88% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::6              1224434342     13.52%     58.40% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::7               250836683      2.77%     61.17% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::8              3517202951     38.83%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::total          9058128736                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.branchRate                 0.220943                       # Number of branch fetches per cycle (Ratio)
system.cpu1.fetch.rate                       4.716648                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu1.icache.demandHits::cpu1.inst   3878910885                       # number of demand (read+write) hits (Count)
system.cpu1.icache.demandHits::total       3878910885                       # number of demand (read+write) hits (Count)
system.cpu1.icache.overallHits::cpu1.inst   3878910885                       # number of overall hits (Count)
system.cpu1.icache.overallHits::total      3878910885                       # number of overall hits (Count)
system.cpu1.icache.demandMisses::cpu1.inst     37263986                       # number of demand (read+write) misses (Count)
system.cpu1.icache.demandMisses::total       37263986                       # number of demand (read+write) misses (Count)
system.cpu1.icache.overallMisses::cpu1.inst     37263986                       # number of overall misses (Count)
system.cpu1.icache.overallMisses::total      37263986                       # number of overall misses (Count)
system.cpu1.icache.demandMissLatency::cpu1.inst 525005050000                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.demandMissLatency::total 525005050000                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.overallMissLatency::cpu1.inst 525005050000                       # number of overall miss ticks (Tick)
system.cpu1.icache.overallMissLatency::total 525005050000                       # number of overall miss ticks (Tick)
system.cpu1.icache.demandAccesses::cpu1.inst   3916174871                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.demandAccesses::total   3916174871                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::cpu1.inst   3916174871                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::total   3916174871                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.demandMissRate::cpu1.inst     0.009515                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.demandMissRate::total     0.009515                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.overallMissRate::cpu1.inst     0.009515                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.overallMissRate::total     0.009515                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.demandAvgMissLatency::cpu1.inst 14088.805476                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.icache.demandAvgMissLatency::total 14088.805476                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.icache.overallAvgMissLatency::cpu1.inst 14088.805476                       # average overall miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMissLatency::total 14088.805476                       # average overall miss latency ((Tick/Count))
system.cpu1.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.icache.avgBlocked::no_mshrs           nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.writebacks::writebacks     35395915                       # number of writebacks (Count)
system.cpu1.icache.writebacks::total         35395915                       # number of writebacks (Count)
system.cpu1.icache.demandMshrHits::cpu1.inst      1867559                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.demandMshrHits::total      1867559                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.overallMshrHits::cpu1.inst      1867559                       # number of overall MSHR hits (Count)
system.cpu1.icache.overallMshrHits::total      1867559                       # number of overall MSHR hits (Count)
system.cpu1.icache.demandMshrMisses::cpu1.inst     35396427                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.demandMshrMisses::total     35396427                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::cpu1.inst     35396427                       # number of overall MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::total     35396427                       # number of overall MSHR misses (Count)
system.cpu1.icache.demandMshrMissLatency::cpu1.inst 480113399000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissLatency::total 480113399000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::cpu1.inst 480113399000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::total 480113399000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissRate::cpu1.inst     0.009039                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.demandMshrMissRate::total     0.009039                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::cpu1.inst     0.009039                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::total     0.009039                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.demandAvgMshrMissLatency::cpu1.inst 13563.894429                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.demandAvgMshrMissLatency::total 13563.894429                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::cpu1.inst 13563.894429                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::total 13563.894429                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.replacements              35395915                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst   3878910885                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total     3878910885                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst     37263986                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total     37263986                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst 525005050000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total 525005050000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst   3916174871                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total   3916174871                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.009515                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.009515                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 14088.805476                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 14088.805476                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst      1867559                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total      1867559                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst     35396427                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total     35396427                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst 480113399000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total 480113399000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.009039                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.009039                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 13563.894429                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 13563.894429                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED 9060982533000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.prefetcher.demandMshrMisses     35396427                       # demands not covered by prefetchs (Count)
system.cpu1.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu1.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu1.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu1.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu1.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu1.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu1.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu1.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu1.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu1.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu1.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu1.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu1.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu1.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu1.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu1.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu1.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 9060982533000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          511.998703                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs          3914307312                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs          35396427                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs            110.584814                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick              86000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   511.998703                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::1          487                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::2           22                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::3            3                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses       31364795395                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses      31364795395                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 9060982533000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                 77415427                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                 475347753                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles                43948658                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts           40663541557                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts            10908735                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts              9891952499                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts             3293521515                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts                 6897                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                  4347024                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents                36550414                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents       4702417                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect      57921558                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect     33937700                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts            91859258                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit             39268602935                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount            39202972116                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst              30310627384                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst              39919922144                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       4.326569                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.759286                       # Average fanout of values written-back ((Count/Count))
system.cpu1.lsq0.forwLoads                  269438430                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads              573700882                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses              582700                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation            4702417                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores             199842904                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads             4161688                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache                 37953                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples        9318251609                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean             3.798339                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev           11.558166                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9            9166705243     98.37%     98.37% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19            36274478      0.39%     98.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29             9411856      0.10%     98.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39             7290051      0.08%     98.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49             5369926      0.06%     99.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59             5184634      0.06%     99.06% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69            19193054      0.21%     99.26% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79            13132841      0.14%     99.40% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89            18091373      0.19%     99.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99             9558432      0.10%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109           4205097      0.05%     99.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119           1937692      0.02%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129           2445328      0.03%     99.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139           3241001      0.03%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149           3055229      0.03%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159           2709881      0.03%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169           2191227      0.02%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179           1207962      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189            966253      0.01%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199            922756      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209           1001819      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219            617633      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229            509122      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239            321190      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249            245366      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::250-259            198759      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::260-269            173860      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279            171762      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::280-289            188878      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::290-299            177796      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::overflows         1551110      0.02%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value            1591                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total          9318251609                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 9060982533000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 9060982533000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON 9060982533000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles              77415427                       # Number of cycles rename is squashing (Cycle)
