
---------- Begin Simulation Statistics ----------
simSeconds                                   0.054669                       # Number of seconds simulated (Second)
simTicks                                  54668904000                       # Number of ticks simulated (Tick)
finalTick                                 54668904000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5100.10                       # Real time elapsed on the host (Second)
hostTickRate                                 10719192                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17011112                       # Number of bytes of host memory used (Byte)
simInsts                                    115673203                       # Number of instructions simulated (Count)
simOps                                      115673860                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    22681                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      22681                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         54668908                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.472615                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.115886                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       165778785                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     4391                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      151189242                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 171204                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             50109315                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          25292220                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 710                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            54552597                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.771440                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.446435                       # Number of insts issued each cycle (Count)
system.cpu.icache.tags.sampledRefs               7738                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            3249.873740                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.787392                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999585                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999585                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           76                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          296                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3          104                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4           36                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          201204234                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         201204234                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  54668904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   1332898                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    5712133                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    26765                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              165783176                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts              3854976                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 31513121                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                11531814                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  2947                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      2683                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    23244                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           1457                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        1324164                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        14434                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              1338598                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                147689688                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               147303587                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  99800891                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 129395886                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.694467                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.771283                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                       70293                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                10219557                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  530                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                1457                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                1858378                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  100                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                     23                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           21293564                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.707841                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             2.405831                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               21065127     98.93%     98.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               173209      0.81%     99.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                36468      0.17%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                12973      0.06%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  185      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  281      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  899      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  798      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                  645      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 1048      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                993      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                339      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                206      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                 24      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                 26      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 31      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                 30      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 29      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 15      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                 23      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 28      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 47      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 25      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 19      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                  8      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               69      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              471                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             21293564                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  54668904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  54668904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  54668904000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                1332898                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 11132504                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 5935728                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          39242                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  30783182                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               5329043                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              178904409                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  2049                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                2962539                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                1231191                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 481518                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           145837612                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   244410562                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                172570638                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  68334094                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              92031027                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 53806585                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    1732                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                1744                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  13988484                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        205910006                       # The number of ROB reads (Count)
system.cpu.rob.writes                       338537342                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                       331514523                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy   2114250259                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy               69                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                  0                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts                115673203                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  115673860                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   350                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp               830752                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty        1131350                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean           7225                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict              32636                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq               36334                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  1                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 1                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq              302866                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp             302866                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq          830752                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq              31                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp             31                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        22700                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      3372836                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                  3395536                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       957568                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    142104896                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                 143062464                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                             79309                       # Total snoops (Count)
system.l2bus.snoopTraffic                     2357888                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             1212958                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.001157                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.034015                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                   1211556     99.88%     99.88% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                      1401      0.12%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         1      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 2                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total               1212958                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  54668904000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy           4898376247                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy            23250963                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy          3377682989                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests         2261887                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      1132488                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops              1399                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops         1398                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            1                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              3954                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data            379314                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher       699152                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              1082420                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             3954                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data           379314                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher       699152                       # number of overall hits (Count)
system.l2cache.overallHits::total             1082420                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            3783                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data           39264                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher         8150                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              51197                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           3783                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data          39264                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher         8150                       # number of overall misses (Count)
system.l2cache.overallMisses::total             51197                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    288846000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data   3306427000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher    576774783                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    4172047783                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    288846000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data   3306427000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher    576774783                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   4172047783                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          7737                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data        418578                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher       707302                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          1133617                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         7737                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data       418578                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher       707302                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         1133617                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.488949                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.093803                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.011523                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.045163                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.488949                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.093803                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.011523                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.045163                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 76353.687550                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 84210.141606                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 70769.912025                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 81490.083071                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 76353.687550                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 84210.141606                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 70769.912025                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 81490.083071                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks           36841                       # number of writebacks (Count)
system.l2cache.writebacks::total                36841                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.data             4                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher         5820                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total             5824                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data            4                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher         5820                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total            5824                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst         3783                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data        39260                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.dcache.prefetcher         2330                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total          45373                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         3783                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data        39260                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.dcache.prefetcher         2330                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher        29846                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total         75219                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst    285063000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data   3266839000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.dcache.prefetcher    224850301                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total   3776752301                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst    285063000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data   3266839000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.dcache.prefetcher    224850301                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::l2cache.prefetcher   2304002798                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total   6080755099                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.488949                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.093794                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.dcache.prefetcher     0.003294                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.040025                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.488949                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.093794                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.dcache.prefetcher     0.003294                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::l2cache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.066353                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 75353.687550                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 83210.366786                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.dcache.prefetcher 96502.275107                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 83237.879378                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 75353.687550                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 83210.366786                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.dcache.prefetcher 96502.275107                       # average overall mshr miss latency ((Tick/Count))
