
---------- Begin Simulation Statistics ----------
simSeconds                                   3.040610                       # Number of seconds simulated (Second)
simTicks                                 3040609526000                       # Number of ticks simulated (Tick)
finalTick                                3040609526000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248928.30                       # Real time elapsed on the host (Second)
hostTickRate                                 12214801                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17139996                       # Number of bytes of host memory used (Byte)
simInsts                                  10693482148                       # Number of instructions simulated (Count)
simOps                                    10693664387                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42958                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42959                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      3040609622                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     5531107710                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3227933                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    5582686621                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               7864796                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           189580614                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        133441587                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved             157522                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         3035792185                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.838955                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.052102                       # Number of insts issued each cycle (Count)
system.cpu1.icache.tags.tagsInUse          511.995792                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs           557437997                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs           3534781                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs            157.700858                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick              84000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   511.995792                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.999992                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.999992                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::3          336                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::4          176                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses        4464485749                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses       4464485749                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                  8277487                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                 152545766                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles               240738340                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts            5538510540                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts             2399877                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts              1114741783                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts              466057750                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts              3069829                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                  9186562                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents               219843244                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents        153664                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect       5877668                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect      3975851                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts             9853519                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit              5443954769                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount             5441019461                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst               3701721771                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst               4746713128                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       1.789450                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.779849                       # Average fanout of values written-back ((Count/Count))
system.cpu1.lsq0.forwLoads                   24530468                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads               35493142                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses               45768                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation             153664                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores              17169619                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads               27388                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache                566178                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples        1079248612                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean            14.120229                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev           39.530809                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9             946769105     87.72%     87.72% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19            12378504      1.15%     88.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29             5108535      0.47%     89.35% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39             5235983      0.49%     89.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49             4416561      0.41%     90.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59             4289238      0.40%     90.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69             7290182      0.68%     91.31% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79            15510290      1.44%     92.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89             9899106      0.92%     93.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99            12139437      1.12%     94.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109          10931956      1.01%     95.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119          10475817      0.97%     96.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129           6878083      0.64%     97.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139           8224323      0.76%     98.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149           3835487      0.36%     98.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159           2883016      0.27%     98.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169           1747375      0.16%     98.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179           1442812      0.13%     99.09% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189           1438803      0.13%     99.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199            901660      0.08%     99.31% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209            775790      0.07%     99.38% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219            684229      0.06%     99.44% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229            615079      0.06%     99.50% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239            489727      0.05%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249            454182      0.04%     99.59% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::250-259            366110      0.03%     99.62% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::260-269            442400      0.04%     99.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279            421215      0.04%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::280-289            323265      0.03%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::290-299            356573      0.03%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::overflows         2523769      0.23%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value            2524                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total          1079248612                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles               8277487                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles               295136923                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles              568102813                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles     109972174                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles                673732301                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles           1380582387                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts            5595567070                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents             19248901                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents             460646537                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.LQFullEvents             813460553                       # Number of times rename has blocked due to LQ full (Count)
system.cpu1.rename.SQFullEvents              86457957                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.renamedOperands         4685506629                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                 8998252149                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups              5308811953                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups               3619990172                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps           4500151934                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps               185354602                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing                2487854                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing            2493563                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts               1742625819                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                      8169057163                       # The number of ROB reads (Count)
system.cpu1.rob.writes                    11102212819                       # The number of ROB writes (Count)
system.cpu1.thread_0.numInsts              5348818282                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps                5348909402                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.workload.numSyscalls                 1832                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp            134820961                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty       82047136                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean        7065572                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict           90870943                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq             6226505                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  3                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 3                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq            24173344                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp           24173343                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq       134820966                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq          137614                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp         137614                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port     10594948                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port    227876390                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port     10603828                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port    228318546                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                477393712                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port    452040128                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port   7088619648                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port    452419008                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port   7110865216                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total               15103944000                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                          27080292                       # Total snoops (Count)
system.l2bus.snoopTraffic                   774904768                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples           186213524                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000578                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.024027                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                 186105959     99.94%     99.94% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                    107565      0.06%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::3                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::4                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total             186213524                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 3040609526000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy         473368891500                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.2                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy         10787700453                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy        229126675845                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer2.occupancy         10790828444                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer3.occupancy        229568712493                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer3.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests       318264142                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests    159130908                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests          812                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops            106752                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops       106752                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu0.inst          3369481                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.data         55354160                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.dcache.prefetcher     11825494                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.inst          3371544                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.data         55420228                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.dcache.prefetcher     11850469                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total            141191376                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu0.inst         3369481                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.data        55354160                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.dcache.prefetcher     11825494                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.inst         3371544                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.data        55420228                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.dcache.prefetcher     11850469                       # number of overall hits (Count)
system.l2cache.overallHits::total           141191376                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu0.inst         162339                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.data        4720784                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.dcache.prefetcher      3987095                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.inst         163235                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.data        4691684                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.dcache.prefetcher      4077794                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total           17802931                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu0.inst        162339                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.data       4720784                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.dcache.prefetcher      3987095                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.inst        163235                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.data       4691684                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.dcache.prefetcher      4077794                       # number of overall misses (Count)
system.l2cache.overallMisses::total          17802931                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu0.inst  16458618000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.data 442912896780                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.dcache.prefetcher 501035052766                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.inst  16512214000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.data 438643611754                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.dcache.prefetcher 512221166500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  1927783559800                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.inst  16458618000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.data 442912896780                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.dcache.prefetcher 501035052766                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.inst  16512214000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.data 438643611754                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.dcache.prefetcher 512221166500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 1927783559800                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu0.inst      3531820                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu0.data     60074944                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu0.dcache.prefetcher     15812589                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.inst      3534779                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.data     60111912                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu1.dcache.prefetcher     15928263                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total        158994307                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.inst      3531820                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.data     60074944                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu0.dcache.prefetcher     15812589                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.inst      3534779                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.data     60111912                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu1.dcache.prefetcher     15928263                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total       158994307                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu0.inst     0.045965                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu0.data     0.078582                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu0.dcache.prefetcher     0.252147                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.inst     0.046180                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.data     0.078049                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu1.dcache.prefetcher     0.256010                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.111972                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu0.inst     0.045965                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu0.data     0.078582                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu0.dcache.prefetcher     0.252147                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.inst     0.046180                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.data     0.078049                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu1.dcache.prefetcher     0.256010                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.111972                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu0.inst 101384.251474                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu0.data 93821.894156                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu0.dcache.prefetcher 125664.187276                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.inst 101156.087849                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.data 93493.852475                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu1.dcache.prefetcher 125612.320411                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 108284.616718                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.inst 101384.251474                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.data 93821.894156                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu0.dcache.prefetcher 125664.187276                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.inst 101156.087849                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.data 93493.852475                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu1.dcache.prefetcher 125612.320411                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 108284.616718                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs          37730                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs           2618                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs         14.411765                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks        12107884                       # number of writebacks (Count)
system.l2cache.writebacks::total             12107884                       # number of writebacks (Count)
