
---------- Begin Simulation Statistics ----------
simSeconds                                   6.454211                       # Number of seconds simulated (Second)
simTicks                                 6454211479000                       # Number of ticks simulated (Tick)
finalTick                                6454211479000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  31108.90                       # Real time elapsed on the host (Second)
hostTickRate                                207471562                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16912260                       # Number of bytes of host memory used (Byte)
simInsts                                   7804916385                       # Number of instructions simulated (Count)
simOps                                     7804919411                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   250890                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     250890                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       6454211485                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      8398599274                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                112620459                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     8223687050                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                7039447                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            706300321                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         519334754                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved             1868588                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          6454171610                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.274166                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.686796                       # Number of insts issued each cycle (Count)
system.cpu.icache.overallMissLatency::total    208601000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    725495375                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     725495375                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    725495375                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    725495375                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000008                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000008                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000008                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000008                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 38072.823508                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 38072.823508                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 38072.823508                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 38072.823508                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         4034                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              4034                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          889                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           889                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          889                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          889                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         4590                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         4590                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         4590                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         4590                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    168973000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    168973000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    168973000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    168973000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000006                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000006                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000006                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000006                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 36813.289760                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 36813.289760                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 36813.289760                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 36813.289760                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   4034                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    725489896                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       725489896                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         5479                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          5479                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    208601000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    208601000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    725495375                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    725495375                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000008                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000008                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 38072.823508                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 38072.823508                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          889                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          889                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         4590                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         4590                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    168973000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    168973000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000006                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000006                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 36813.289760                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 36813.289760                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 6454211479000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.prefetcher.demandMshrMisses         4590                       # demands not covered by prefetchs (Count)
system.cpu.icache.prefetcher.pfIssued               0                       # number of hwpf issued (Count)
system.cpu.icache.prefetcher.pfUseful               0                       # number of useful prefetch (Count)
system.cpu.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.icache.prefetcher.accuracy             nan                       # accuracy of the prefetcher (Count)
system.cpu.icache.prefetcher.coverage               0                       # coverage brought by this prefetcher (Count)
system.cpu.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu.icache.prefetcher.pfHitInWB              0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.icache.prefetcher.pfLate                 0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.icache.prefetcher.pfInCache              0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.icache.prefetcher.pfSpanPage             0                       # number of prefetches that crossed the page (Count)
system.cpu.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 6454211479000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.706452                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            725494486                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               4590                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           158059.800871                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.706452                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999427                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999427                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           76                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          120                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          316                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         5803967590                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        5803967590                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 6454211479000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                  17942851                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   91118425                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 64600327                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             8511219733                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts              7561617                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts               1739780468                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               395370671                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts             112613846                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                   1809637                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 54765132                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents         113986                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        9579606                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect     10094291                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             19673897                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               8179190070                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              8171592258                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                6267101217                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                8335069744                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.266087                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.751895                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                   123939186                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads               118734594                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses               185917                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation              113986                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               42767214                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  698                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                      0                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples         1621045874                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.583770                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             4.177974                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9             1612927532     99.50%     99.50% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19              2380289      0.15%     99.65% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               968085      0.06%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               560098      0.03%     99.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49               571363      0.04%     99.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59               563978      0.03%     99.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69               888736      0.05%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79               866123      0.05%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89               653248      0.04%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99               114684      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109              94998      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              57301      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              44714      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              18056      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              22038      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159             270608      0.02%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              43598      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 60      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 25      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                 89      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 20      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                178      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 11      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               21      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              361                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total           1621045874                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 6454211479000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 6454211479000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 6454211479000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles               17942851                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                288732846                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               188489909                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles     4133351182                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                1011600310                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             814054512                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             8647807454                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               4544607                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents              187776892                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents              431343815                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               17430734                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          7488566301                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 12821492496                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               6509311113                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                5923784519                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            6813470095                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                675096206                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing               112646055                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing           112679695                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                1596193485                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      14375411850                       # The number of ROB reads (Count)
system.cpu.rob.writes                     17122602683                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts               7804916385                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 7804919411                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    51                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              6521807                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty        6208179                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean           4034                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict             520921                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq                 898                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                 44                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                44                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq              212249                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp             212249                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         6521808                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq             146                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp            146                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        13170                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     20188413                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                 20201583                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       549120                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    828009280                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                 828558400                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                               942                       # Total snoops (Count)
system.l2bus.snoopTraffic                        2816                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             6735145                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.001037                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.032183                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                   6728162     99.90%     99.90% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                      6983      0.10%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total               6735145                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 6454211479000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy          25907641713                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy            13857912                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy         20188591996                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests        13467381                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      6733135                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests         6975                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 7                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            7                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              2724                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data           4307532                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher      2415963                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              6726219                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             2724                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data          4307532                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher      2415963                       # number of overall hits (Count)
system.l2cache.overallHits::total             6726219                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1822                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            3452                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher         2520                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               7794                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1822                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           3452                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher         2520                       # number of overall misses (Count)
system.l2cache.overallMisses::total              7794                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    127836000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    249199000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher    207118563                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     584153563                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    127836000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    249199000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher    207118563                       # number of overall miss ticks (Tick)
