
---------- Begin Simulation Statistics ----------
simSeconds                                         30                       # Number of seconds simulated (Second)
simTicks                                 30000000000000                       # Number of ticks simulated (Tick)
finalTick                                30000000000000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  17827.35                       # Real time elapsed on the host (Second)
hostTickRate                               1682807455                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16971636                       # Number of bytes of host memory used (Byte)
simInsts                                   4729241886                       # Number of instructions simulated (Count)
simOps                                     4729242705                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   265280                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     265280                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                       968094102                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     3693160759                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3800675                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    3462316046                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued              25386499                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           663875911                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        381617430                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                136                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          968006305                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.576749                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.700789                       # Number of insts issued each cycle (Count)
system.cpu1.icache.replacements                281868                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst    386410989                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total      386410989                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst       308322                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total       308322                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst   4721261000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total   4721261000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst    386719311                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total    386719311                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.000797                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.000797                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 15312.760685                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 15312.760685                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst        25939                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total        25939                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst       282383                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total       282383                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst   4204703000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total   4204703000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.000730                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.000730                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 14890.071286                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 14890.071286                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED 30000000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.prefetcher.demandMshrMisses       282383                       # demands not covered by prefetchs (Count)
system.cpu1.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu1.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu1.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu1.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu1.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu1.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu1.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu1.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu1.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu1.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu1.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu1.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu1.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu1.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu1.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu1.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu1.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 30000000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          511.999524                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs           386693372                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs            282383                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs           1369.393243                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick              84000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   511.999524                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.999999                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.999999                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::4          512                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses        3094036871                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses       3094036871                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 30000000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                 17722611                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                   1069236                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles                   43432                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts            1722052750                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts               72181                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts               424108291                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts              368955035                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts             17408641                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                     5614                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents                   35241                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents          8778                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect        119443                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect       249885                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts              369328                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit              1718224096                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount             1700590800                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst                663789398                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst               1095615438                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       1.756650                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.605860                       # Average fanout of values written-back ((Count/Count))
system.cpu1.lsq0.forwLoads                  165836356                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads                2115519                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses                5887                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation               8778                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores               1085649                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads               10099                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache                   391                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples         421992772                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean             2.278224                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev            0.691100                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9             421875416     99.97%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19               76452      0.02%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29               21466      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39                7339      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49                3839      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59                2252      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69                1583      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79                1163      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89                 759      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99                 599      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109               355      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119               227      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129               239      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139               162      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149               114      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159               115      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169               120      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179                85      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189                85      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199                64      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209                20      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219                24      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229                32      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239                50      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249                40      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::250-259                57      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::260-269                12      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279                25      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::280-289                 3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::290-299                 5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::overflows              70      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value             594                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total           421992772                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 30000000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 30000000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.numTransitions              3                       # Number of power state transitions (Count)
system.cpu1.power_state.ticksClkGated::samples            2                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::mean 14515956329500                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::stdev 20528653402449.031250                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::1000-5e+10            1     50.00%     50.00% # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::overflows            1     50.00%    100.00% # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::min_value      6300000                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::max_value 29031906359000                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::total            2                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON 968087341000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::CLK_GATED 29031912659000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles              17722611                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles                56222400                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles                1168275                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles     496038572                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles                396115792                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles               638709                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts            1724212604                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents                 9718                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents                211118                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.LQFullEvents                221826                       # Number of times rename has blocked due to LQ full (Count)
system.cpu1.rename.SQFullEvents                143085                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.renamedOperands         1080227920                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                 1930644856                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups              1841603052                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups                     4102                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps           1072931949                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps                 7295971                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing               17405167                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing           17405165                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts                114333909                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                      2339500793                       # The number of ROB reads (Count)
system.cpu1.rob.writes                     3462838078                       # The number of ROB writes (Count)
system.cpu1.thread_0.numInsts              1696156370                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps                1696157182                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.workload.numSyscalls             17404925                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp               385895                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          83036                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean         287778                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict              30625                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq                7885                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  4                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 4                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq               16800                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp              16800                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq          385895                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq             146                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp            146                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port        18767                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port        18363                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port       846624                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port       322714                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                  1206468                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port       789760                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port       707328                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port     36111424                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port     11876672                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                  49485184                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              8546                       # Total snoops (Count)
system.l2bus.snoopTraffic                       19392                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples              411386                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000440                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.020971                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                    411205     99.96%     99.96% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       181      0.04%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::3                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::4                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                411386                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 30000000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy           1546791155                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy            19331948                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            18858974                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer2.occupancy           847529618                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer3.occupancy           323109861                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer3.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests          803651                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests       400802                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests           51                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               128                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          128                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu0.inst             3248                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.data             2622                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.dcache.prefetcher          323                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.inst           275937                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.data            88029                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.dcache.prefetcher         6254                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total               376413                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu0.inst            3248                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.data            2622                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.dcache.prefetcher          323                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.inst          275937                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.data           88029                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.dcache.prefetcher         6254                       # number of overall hits (Count)
system.l2cache.overallHits::total              376413                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu0.inst           3178                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.data           1741                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.dcache.prefetcher         1585                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.inst           6436                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.data           4953                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.dcache.prefetcher         8378                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              26271                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu0.inst          3178                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.data          1741                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.dcache.prefetcher         1585                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.inst          6436                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.data          4953                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.dcache.prefetcher         8378                       # number of overall misses (Count)
system.l2cache.overallMisses::total             26271                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu0.inst    238205000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.data    166344000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.dcache.prefetcher    146968302                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.inst    466252000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.data    409605994                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.dcache.prefetcher    740511509                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    2167886805                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.inst    238205000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.data    166344000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.dcache.prefetcher    146968302                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.inst    466252000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.data    409605994                       # number of overall miss ticks (Tick)
