
---------- Begin Simulation Statistics ----------
simSeconds                                   7.500691                       # Number of seconds simulated (Second)
simTicks                                 7500690643000                       # Number of ticks simulated (Tick)
finalTick                                7500690643000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.38                       # Real time elapsed on the host (Second)
hostTickRate                                 30131802                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16954872                       # Number of bytes of host memory used (Byte)
simInsts                                  21755382032                       # Number of instructions simulated (Count)
simOps                                    21755411970                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    87396                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      87396                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      7500690654                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    10928614954                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  272598                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   11410978197                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               2278502                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            52628935                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         40647131                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               4797                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         7496705942                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.522132                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.969890                       # Number of insts issued each cycle (Count)
system.cpu1.icache.demandAvgMshrMissLatency::total 46632.587265                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::cpu1.inst 46632.587265                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::total 46632.587265                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.replacements                257552                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst    924119787                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total      924119787                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst       275439                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total       275439                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst  13051778000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total  13051778000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst    924395226                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total    924395226                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.000298                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.000298                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 47385.366633                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 47385.366633                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst        17375                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total        17375                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst       258064                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total       258064                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst  12034192000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total  12034192000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.000279                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.000279                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 46632.587265                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 46632.587265                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED 7500690643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.prefetcher.demandMshrMisses       258064                       # demands not covered by prefetchs (Count)
system.cpu1.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu1.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu1.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu1.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu1.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu1.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu1.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu1.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu1.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu1.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu1.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu1.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu1.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu1.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu1.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu1.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu1.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 7500690643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          511.998303                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs           924377851                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs            258064                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs           3581.971337                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick              86000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   511.998303                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.999997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::2           76                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::3          168                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::4          268                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses        7395419872                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses       7395419872                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 7500690643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                  4109154                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                 353137310                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles              1001650835                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts           10931863288                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts             2805231                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts              2841135092                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts              733947890                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts               242121                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                 20232894                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents               960016497                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents         97079                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect       3517599                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect       493998                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts             4011597                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit             10903735518                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount            10900954510                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst               7509476752                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst               8902335504                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       1.453327                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.843540                       # Average fanout of values written-back ((Count/Count))
system.cpu1.lsq0.forwLoads                   73038734                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads               15515607                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses               23923                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation              97079                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores               5845903                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads                6837                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache               1010412                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples        2825619453                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean            21.249417                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev           54.335117                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9            2312169371     81.83%     81.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19            14986047      0.53%     82.36% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29            18148733      0.64%     83.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39            32021676      1.13%     84.13% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49            39558243      1.40%     85.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59            43266554      1.53%     87.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69            41300114      1.46%     88.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79            41167061      1.46%     89.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89            37682989      1.33%     91.32% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99            34130786      1.21%     92.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109          28587549      1.01%     93.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119          29894875      1.06%     94.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129          23626056      0.84%     95.43% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139          17993938      0.64%     96.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149          14877638      0.53%     96.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159          11636046      0.41%     97.01% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169          10904885      0.39%     97.39% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179          10321489      0.37%     97.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189           8990901      0.32%     98.08% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199           7211381      0.26%     98.33% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209           5832734      0.21%     98.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219           4860735      0.17%     98.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229           4476740      0.16%     98.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239           4053807      0.14%     99.01% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249           3067903      0.11%     99.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::250-259           2478668      0.09%     99.21% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::260-269           2146339      0.08%     99.28% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279           1793263      0.06%     99.35% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::280-289           1627306      0.06%     99.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::290-299           1445167      0.05%     99.46% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::overflows        15360459      0.54%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value            3551                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total          2825619453                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 7500690643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 7500690643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON 7500690643000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles               4109154                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles               563315085                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles             1659411745                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles      13690168                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles               1140604692                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles           4115538405                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts           10954649046                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents             33518554                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents             730588173                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.LQFullEvents            3251708021                       # Number of times rename has blocked due to LQ full (Count)
system.cpu1.rename.SQFullEvents             243920622                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.renamedOperands         9692310424                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                17542390809                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups              9794290682                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups               7621278753                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps           9630076570                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps                62233773                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing                 223847                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing             223979                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts               4189079317                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                     17696229843                       # The number of ROB reads (Count)
system.cpu1.rob.writes                    21871087863                       # The number of ROB writes (Count)
system.cpu1.thread_0.numInsts             10879138492                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps               10879153461                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.workload.numSyscalls                  437                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp            493700920                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty      348607746                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean         515962                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict          436776303                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq           168902436                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  3                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 3                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq            57952398                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp           57952398                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq       493700921                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq          104986                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp         104986                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port       776258                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port    826706059                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port       773680                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port    827016869                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total               1655272866                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port     33109312                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port  26457554112                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port     32999424                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port  26502848576                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total               53026511424                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                         403046196                       # Total snoops (Count)
system.l2bus.snoopTraffic                  4623218240                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples           955344792                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.001478                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.038423                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                 953932379     99.85%     99.85% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                   1412391      0.15%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                        22      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::3                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::4                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 2                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total             955344792                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 7500690643000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy         1670819691897                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.2                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy           792983260                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy        834361922767                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer2.occupancy           788869799                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer3.occupancy        834738726705                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer3.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests      1104600547                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests    552301931                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests        83216                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops           1329215                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops      1329193                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops           22                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu0.inst           151685                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.data        129156667                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu0.dcache.prefetcher     70360925                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.inst           150458                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.data        129320183                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu1.dcache.prefetcher     70185335                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total            399325253                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu0.inst          151685                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.data       129156667                       # number of overall hits (Count)
system.l2cache.overallHits::cpu0.dcache.prefetcher     70360925                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.inst          150458                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.data       129320183                       # number of overall hits (Count)
system.l2cache.overallHits::cpu1.dcache.prefetcher     70185335                       # number of overall hits (Count)
system.l2cache.overallHits::total           399325253                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu0.inst         107238                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.data       29990808                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu0.dcache.prefetcher     46008240                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.inst         107606                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.data       29980146                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu1.dcache.prefetcher     46134026                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total          152328064                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu0.inst        107238                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.data      29990808                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu0.dcache.prefetcher     46008240                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.inst        107606                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.data      29980146                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu1.dcache.prefetcher     46134026                       # number of overall misses (Count)
system.l2cache.overallMisses::total         152328064                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu0.inst   9623397975                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.data 3004543471275                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu0.dcache.prefetcher 5742275520301                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.inst   9645236967                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.data 3003489302431                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu1.dcache.prefetcher 5742648648973                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  17512225577922                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.inst   9623397975                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.data 3004543471275                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu0.dcache.prefetcher 5742275520301                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.inst   9645236967                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.data 3003489302431                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu1.dcache.prefetcher 5742648648973                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 17512225577922                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu0.inst       258923                       # number of demand (read+write) accesses (Count)
