
---------- Begin Simulation Statistics ----------
simSeconds                                   4.573575                       # Number of seconds simulated (Second)
simTicks                                 4573574786000                       # Number of ticks simulated (Tick)
finalTick                                4573574786000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231292.43                       # Real time elapsed on the host (Second)
hostTickRate                                 19773992                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17047432                       # Number of bytes of host memory used (Byte)
simInsts                                   8619663912                       # Number of instructions simulated (Count)
simOps                                     8619664080                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    37267                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      37267                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       4573574821                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.530598                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.884667                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     12481425613                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1016                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                    11108967041                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               52798051                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           3861762546                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        2460103538                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 183                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          4573376110                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.429052                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.449088                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.hits::cpu.inst   2168379850                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total      2168379850                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst      2082503                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total       2082503                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst  28235557000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total  28235557000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst   2170462353                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total   2170462353                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000959                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000959                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 13558.471224                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 13558.471224                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst       169216                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total       169216                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst      1913287                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total      1913287                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst  25438469000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total  25438469000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000882                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000882                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 13295.689042                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 13295.689042                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 4573574786000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.prefetcher.demandMshrMisses      1913287                       # demands not covered by prefetchs (Count)
system.cpu.icache.prefetcher.pfIssued               0                       # number of hwpf issued (Count)
system.cpu.icache.prefetcher.pfUseful               0                       # number of useful prefetch (Count)
system.cpu.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.icache.prefetcher.accuracy             nan                       # accuracy of the prefetcher (Count)
system.cpu.icache.prefetcher.coverage               0                       # coverage brought by this prefetcher (Count)
system.cpu.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu.icache.prefetcher.pfHitInWB              0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.icache.prefetcher.pfLate                 0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.icache.prefetcher.pfInCache              0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.icache.prefetcher.pfSpanPage             0                       # number of prefetches that crossed the page (Count)
system.cpu.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 4573574786000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           507.745015                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs           2170293137                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs            1913287                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            1134.327018                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   507.745015                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.991689                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.991689                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           19                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1           60                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           81                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           43                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          309                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses        17365612111                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses       17365612111                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 4573574786000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                 162898640                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                  427598062                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                119661236                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts            12481426629                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts            160143014                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts               2811556246                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts              1218359487                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   624                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                   1704581                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                117448795                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents        1542284                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect      137267239                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect     45067514                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts            182334753                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit              10682044221                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount             10572029995                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                6960431396                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                8679999116                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.311546                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.801893                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                   173333580                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads               925775161                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses              1298993                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation             1542284                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores              303866781                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                10359                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    272                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples         1885781085                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.815606                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             5.585111                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9             1869109375     99.12%     99.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19              8003792      0.42%     99.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               337842      0.02%     99.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               242284      0.01%     99.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49               683989      0.04%     99.61% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59               629120      0.03%     99.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69              1113728      0.06%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79              1386771      0.07%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89              3379909      0.18%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99               585983      0.03%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109              39167      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              12973      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              13917      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              12019      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              12477      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              12750      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              11292      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179              10979      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              10890      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              11312      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209              11070      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219              11082      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229              11236      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239              11496      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249              11018      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259              11054      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269              10853      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279              10605      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289              11111      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299              10885      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            50106      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              891                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total           1885781085                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 4573574786000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 4573574786000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 4573574786000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles              162898640                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                875888146                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               570298805                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          12732                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                2492163900                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             472113887                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts            13922806939                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               5933554                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents               50391194                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents              106019889                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents              296376504                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands         10870422495                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 17446031865                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups              16980623424                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                        77                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            6649344702                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps               4221077791                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     414                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 416                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 387153563                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      15889545396                       # The number of ROB reads (Count)
system.cpu.rob.writes                     25547993304                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                     24958513304                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy 156529362825                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy               87                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                 23                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts               8619663912                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 8619664080                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   167                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp             33155762                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty       53901741                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean        1912762                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict            4244035                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq            36437891                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  9                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 9                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq             3638437                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp            3638437                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq        33155762                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq           29815                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp          29815                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      5739333                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    103424559                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                109163892                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port    244866944                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   4142710784                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                4387577728                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                          60980583                       # Total snoops (Count)
system.l2bus.snoopTraffic                  1539379200                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples            97804594                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.011050                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.104539                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                  96723809     98.89%     98.89% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                   1080784      1.11%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         1      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 2                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total              97804594                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 4573574786000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy         143505173262                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          5742963894                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy        104673378181                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests        72339881                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests     36673799                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests        12974                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops           1067802                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops      1067801                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            1                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst           1910235                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data           9825150                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher      1051291                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total             12786676                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst          1910235                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data          9825150                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher      1051291                       # number of overall hits (Count)
system.l2cache.overallHits::total            12786676                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            3048                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data         2560101                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher     21444364                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total           24007513                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           3048                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data        2560101                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher     21444364                       # number of overall misses (Count)
system.l2cache.overallMisses::total          24007513                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    246548000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 245887606000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher 2588629191176                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  2834763345176                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    246548000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 245887606000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher 2588629191176                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 2834763345176                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst       1913283                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data      12385251                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher     22495655                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total         36794189                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst      1913283                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data     12385251                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher     22495655                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total        36794189                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.001593                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.206706                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.953267                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.652481                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.001593                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.206706                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.953267                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.652481                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 80888.451444                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 96046.056777                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 120713.731178                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 118078.175993                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 80888.451444                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 96046.056777                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 120713.731178                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 118078.175993                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
