
---------- Begin Simulation Statistics ----------
simSeconds                                   4.237407                       # Number of seconds simulated (Second)
simTicks                                 4237406649000                       # Number of ticks simulated (Tick)
finalTick                                4237406649000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231292.37                       # Real time elapsed on the host (Second)
hostTickRate                                 18320564                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   21828260                       # Number of bytes of host memory used (Byte)
simInsts                                   7195551819                       # Number of instructions simulated (Count)
simOps                                     7195554394                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    31110                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      31110                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       4237406653                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.588893                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.698103                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     10021374105                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  4441867                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     8971220829                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               18959371                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           2830261562                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1749366452                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved             1380543                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          4236826903                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.117439                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.395699                       # Number of insts issued each cycle (Count)
system.cpu.iew.memOrderViolationEvents         154560                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect       92947087                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect     41274399                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts            134221486                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               8678927210                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              8612223325                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                5141503407                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                6771181147                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.032428                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.759321                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                    92214451                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads               735946754                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses              2100163                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation              154560                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores              255105302                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads              2175656                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  45038                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples         1971979555                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.321599                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             8.032295                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9             1922168449     97.47%     97.47% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19             30852221      1.56%     99.04% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29              2858852      0.14%     99.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               304729      0.02%     99.20% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49               298933      0.02%     99.21% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59               792184      0.04%     99.25% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69              8215476      0.42%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79              2453491      0.12%     99.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89               870082      0.04%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99              2025046      0.10%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109             128255      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              70455      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              67257      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              59701      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              59523      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              64164      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              64041      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179              63822      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              59208      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              53111      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209              47041      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219              41816      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229              34302      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239              27746      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249              24636      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259              24906      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269              25929      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279              26844      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289              26898      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299              26042      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows           144395      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1110                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total           1971979555                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 4237406649000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 4237406649000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 4237406649000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles              108719112                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                666288526                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles               730889528                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles        5519235                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                1842986921                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             882423581                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts            10804406002                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               5143110                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents               60198422                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents              754920371                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               19278326                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          7961919204                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 13969484340                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups              12815574848                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                 913993899                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            5473690537                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps               2488228656                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                  607273                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing              660084                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                1225205992                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      13268451625                       # The number of ROB reads (Count)
system.cpu.rob.writes                     20513893683                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                     20070940879                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy 208634673607                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy               89                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                 19                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts               7195551819                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 7195554394                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   972                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp             65042580                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty       42266129                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean         106792                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict           34546767                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq             6245845                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                 19                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                19                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq             1283240                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp            1283240                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq        65042580                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq           17840                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp          17840                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       321446                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    193350981                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                193672427                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port     13703360                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   6359431808                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                6373135168                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                          22180464                       # Total snoops (Count)
system.l2bus.snoopTraffic                   583584256                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples            88524142                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.004069                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.063663                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                  88163943     99.59%     99.59% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                    360180      0.41%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                        19      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 2                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total              88524142                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 4237406649000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy         213858821646                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy           324475515                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy        198673379946                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests       127328806                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests     66305790                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests         1500                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops            358695                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops       358676                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops           19                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst             87089                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data          20938107                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher     28925872                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total             49951068                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst            87089                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data         20938107                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher     28925872                       # number of overall hits (Count)
system.l2cache.overallHits::total            49951068                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst           20228                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data        14256133                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher      2098371                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total           16374732                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst          20228                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data       14256133                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher      2098371                       # number of overall misses (Count)
system.l2cache.overallMisses::total          16374732                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst   1541584000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 1106115568999                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher 179319967637                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  1286977120636                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst   1541584000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 1106115568999                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher 179319967637                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 1286977120636                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst        107317                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data      35194240                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher     31024243                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total         66325800                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst       107317                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data     35194240                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher     31024243                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total        66325800                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.188488                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.405070                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.067636                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.246883                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.188488                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.405070                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.067636                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.246883                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 76210.401424                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 77588.752083                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 85456.750802                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 78595.308957                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 76210.401424                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 77588.752083                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 85456.750802                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 78595.308957                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs             38                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              2                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs                19                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks         9118484                       # number of writebacks (Count)
system.l2cache.writebacks::total              9118484                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.inst             1                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.data         12888                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher      1188179                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total          1201068                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.inst            1                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data        12888                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher      1188179                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total         1201068                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst        20227                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data     14243245                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.dcache.prefetcher       910192                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total       15173664                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst        20227                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data     14243245                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.dcache.prefetcher       910192                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher      4901610                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total      20075274                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst   1521310000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data 1090064531000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.dcache.prefetcher  89965460587                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total 1181551301587                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst   1521310000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data 1090064531000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.dcache.prefetcher  89965460587                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::l2cache.prefetcher 380917688369                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total 1562468989956                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.188479                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.404704                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.dcache.prefetcher     0.029338                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.228775                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.188479                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.404704                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.dcache.prefetcher     0.029338                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::l2cache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.302677                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 75211.845553                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 76532.035432                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.dcache.prefetcher 98842.288865                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 77868.555781                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 75211.845553                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 76532.035432                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.dcache.prefetcher 98842.288865                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::l2cache.prefetcher 77712.769553                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 77830.518774                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                  15934596                       # number of replacements (Count)
system.l2cache.CleanEvict.mshrMisses::writebacks         3559                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMisses::total         3559                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.HardPFReq.mshrMisses::l2cache.prefetcher      4901610                       # number of HardPFReq MSHR misses (Count)
system.l2cache.HardPFReq.mshrMisses::total      4901610                       # number of HardPFReq MSHR misses (Count)
system.l2cache.HardPFReq.mshrMissLatency::l2cache.prefetcher 380917688369                       # number of HardPFReq MSHR miss ticks (Tick)
system.l2cache.HardPFReq.mshrMissLatency::total 380917688369                       # number of HardPFReq MSHR miss ticks (Tick)
system.l2cache.HardPFReq.mshrMissRate::l2cache.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l2cache.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.l2cache.HardPFReq.avgMshrMissLatency::l2cache.prefetcher 77712.769553                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l2cache.HardPFReq.avgMshrMissLatency::total 77712.769553                       # average HardPFReq mshr miss latency ((Tick/Count))
system.l2cache.InvalidateReq.hits::cpu.data        17489                       # number of InvalidateReq hits (Count)
system.l2cache.InvalidateReq.hits::cpu.dcache.prefetcher          123                       # number of InvalidateReq hits (Count)
system.l2cache.InvalidateReq.hits::total        17612                       # number of InvalidateReq hits (Count)
system.l2cache.InvalidateReq.misses::cpu.data          225                       # number of InvalidateReq misses (Count)
system.l2cache.InvalidateReq.misses::cpu.dcache.prefetcher            3                       # number of InvalidateReq misses (Count)
