
---------- Begin Simulation Statistics ----------
simSeconds                                  10.193699                       # Number of seconds simulated (Second)
simTicks                                 10193698536000                       # Number of ticks simulated (Tick)
finalTick                                10193698536000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248929.51                       # Real time elapsed on the host (Second)
hostTickRate                                 40950141                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16926012                       # Number of bytes of host memory used (Byte)
simInsts                                  69073642920                       # Number of instructions simulated (Count)
simOps                                    69073642936                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   277483                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     277483                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     10193698570                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    43054790392                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   11141                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   40079274818                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued             154265706                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined          8518110769                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined       5334912117                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              11059                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        10193576389                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.931817                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.778600                       # Number of insts issued each cycle (Count)
system.cpu1.fetch.nisnDist::1               650513227      6.38%     14.24% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::2              1405553533     13.79%     28.03% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::3               521573054      5.12%     33.15% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::4              1140573761     11.19%     44.34% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::5               937271198      9.19%     53.53% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::6               894044403      8.77%     62.30% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::7               555790446      5.45%     67.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::8              3287022767     32.25%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.nisnDist::total         10193576024                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu1.fetch.branchRate                 0.748741                       # Number of branch fetches per cycle (Ratio)
system.cpu1.fetch.rate                       4.887917                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu1.icache.demandHits::cpu1.inst   4975858320                       # number of demand (read+write) hits (Count)
system.cpu1.icache.demandHits::total       4975858320                       # number of demand (read+write) hits (Count)
system.cpu1.icache.overallHits::cpu1.inst   4975858320                       # number of overall hits (Count)
system.cpu1.icache.overallHits::total      4975858320                       # number of overall hits (Count)
system.cpu1.icache.demandMisses::cpu1.inst      2182353                       # number of demand (read+write) misses (Count)
system.cpu1.icache.demandMisses::total        2182353                       # number of demand (read+write) misses (Count)
system.cpu1.icache.overallMisses::cpu1.inst      2182353                       # number of overall misses (Count)
system.cpu1.icache.overallMisses::total       2182353                       # number of overall misses (Count)
system.cpu1.icache.demandMissLatency::cpu1.inst  28343860000                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.demandMissLatency::total  28343860000                       # number of demand (read+write) miss ticks (Tick)
system.cpu1.icache.overallMissLatency::cpu1.inst  28343860000                       # number of overall miss ticks (Tick)
system.cpu1.icache.overallMissLatency::total  28343860000                       # number of overall miss ticks (Tick)
system.cpu1.icache.demandAccesses::cpu1.inst   4978040673                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.demandAccesses::total   4978040673                       # number of demand (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::cpu1.inst   4978040673                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.overallAccesses::total   4978040673                       # number of overall (read+write) accesses (Count)
system.cpu1.icache.demandMissRate::cpu1.inst     0.000438                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.demandMissRate::total     0.000438                       # miss rate for demand accesses (Ratio)
system.cpu1.icache.overallMissRate::cpu1.inst     0.000438                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.overallMissRate::total     0.000438                       # miss rate for overall accesses (Ratio)
system.cpu1.icache.demandAvgMissLatency::cpu1.inst 12987.752211                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.icache.demandAvgMissLatency::total 12987.752211                       # average overall miss latency in ticks ((Tick/Count))
system.cpu1.icache.overallAvgMissLatency::cpu1.inst 12987.752211                       # average overall miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMissLatency::total 12987.752211                       # average overall miss latency ((Tick/Count))
system.cpu1.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu1.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu1.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu1.icache.avgBlocked::no_mshrs           nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu1.icache.writebacks::writebacks      1889267                       # number of writebacks (Count)
system.cpu1.icache.writebacks::total          1889267                       # number of writebacks (Count)
system.cpu1.icache.demandMshrHits::cpu1.inst       292574                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.demandMshrHits::total       292574                       # number of demand (read+write) MSHR hits (Count)
system.cpu1.icache.overallMshrHits::cpu1.inst       292574                       # number of overall MSHR hits (Count)
system.cpu1.icache.overallMshrHits::total       292574                       # number of overall MSHR hits (Count)
system.cpu1.icache.demandMshrMisses::cpu1.inst      1889779                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.demandMshrMisses::total      1889779                       # number of demand (read+write) MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::cpu1.inst      1889779                       # number of overall MSHR misses (Count)
system.cpu1.icache.overallMshrMisses::total      1889779                       # number of overall MSHR misses (Count)
system.cpu1.icache.demandMshrMissLatency::cpu1.inst  25066190000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissLatency::total  25066190000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::cpu1.inst  25066190000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.overallMshrMissLatency::total  25066190000                       # number of overall MSHR miss ticks (Tick)
system.cpu1.icache.demandMshrMissRate::cpu1.inst     0.000380                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.demandMshrMissRate::total     0.000380                       # mshr miss ratio for demand accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::cpu1.inst     0.000380                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.overallMshrMissRate::total     0.000380                       # mshr miss ratio for overall accesses (Ratio)
system.cpu1.icache.demandAvgMshrMissLatency::cpu1.inst 13264.085377                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.demandAvgMshrMissLatency::total 13264.085377                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::cpu1.inst 13264.085377                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.overallAvgMshrMissLatency::total 13264.085377                       # average overall mshr miss latency ((Tick/Count))
system.cpu1.icache.replacements               1889267                       # number of replacements (Count)
system.cpu1.icache.ReadReq.hits::cpu1.inst   4975858320                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.hits::total     4975858320                       # number of ReadReq hits (Count)
system.cpu1.icache.ReadReq.misses::cpu1.inst      2182353                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.misses::total      2182353                       # number of ReadReq misses (Count)
system.cpu1.icache.ReadReq.missLatency::cpu1.inst  28343860000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.missLatency::total  28343860000                       # number of ReadReq miss ticks (Tick)
system.cpu1.icache.ReadReq.accesses::cpu1.inst   4978040673                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.accesses::total   4978040673                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu1.icache.ReadReq.missRate::cpu1.inst     0.000438                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.missRate::total     0.000438                       # miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMissLatency::cpu1.inst 12987.752211                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMissLatency::total 12987.752211                       # average ReadReq miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.mshrHits::cpu1.inst       292574                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrHits::total       292574                       # number of ReadReq MSHR hits (Count)
system.cpu1.icache.ReadReq.mshrMisses::cpu1.inst      1889779                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMisses::total      1889779                       # number of ReadReq MSHR misses (Count)
system.cpu1.icache.ReadReq.mshrMissLatency::cpu1.inst  25066190000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissLatency::total  25066190000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu1.icache.ReadReq.mshrMissRate::cpu1.inst     0.000380                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.mshrMissRate::total     0.000380                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu1.icache.ReadReq.avgMshrMissLatency::cpu1.inst 13264.085377                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.ReadReq.avgMshrMissLatency::total 13264.085377                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu1.icache.power_state.pwrStateResidencyTicks::UNDEFINED 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.prefetcher.demandMshrMisses      1889779                       # demands not covered by prefetchs (Count)
system.cpu1.icache.prefetcher.pfIssued              0                       # number of hwpf issued (Count)
system.cpu1.icache.prefetcher.pfUseful              0                       # number of useful prefetch (Count)
system.cpu1.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu1.icache.prefetcher.accuracy            nan                       # accuracy of the prefetcher (Count)
system.cpu1.icache.prefetcher.coverage              0                       # coverage brought by this prefetcher (Count)
system.cpu1.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu1.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu1.icache.prefetcher.pfHitInWB             0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu1.icache.prefetcher.pfLate                0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu1.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu1.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu1.icache.prefetcher.pfInCache             0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu1.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu1.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu1.icache.prefetcher.pfSpanPage            0                       # number of prefetches that crossed the page (Count)
system.cpu1.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu1.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.icache.tags.tagsInUse          511.998838                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.icache.tags.totalRefs          4977748099                       # Total number of references to valid blocks. (Count)
system.cpu1.icache.tags.sampledRefs           1889779                       # Sample count of references to valid blocks. (Count)
system.cpu1.icache.tags.avgRefs           2634.037154                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.icache.tags.warmupTick              84000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.icache.tags.occupancies::cpu1.inst   511.998838                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.icache.tags.avgOccs::cpu1.inst     0.999998                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.avgOccs::total       0.999998                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu1.icache.tags.ageTaskId_1024::3          508                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ageTaskId_1024::4            4                       # Occupied blocks per task id, per block age (Count)
system.cpu1.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.icache.tags.tagAccesses       39826215163                       # Number of tag accesses (Count)
system.cpu1.icache.tags.dataAccesses      39826215163                       # Number of data accesses (Count)
system.cpu1.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.iew.idleCycles                          0                       # Number of cycles IEW is idle (Cycle)
system.cpu1.iew.squashCycles                283189463                       # Number of cycles IEW is squashing (Cycle)
system.cpu1.iew.blockCycles                 936374311                       # Number of cycles IEW is blocking (Cycle)
system.cpu1.iew.unblockCycles                  779374                       # Number of cycles IEW is unblocking (Cycle)
system.cpu1.iew.dispatchedInsts           43054826319                       # Number of instructions dispatched to IQ (Count)
system.cpu1.iew.dispSquashedInsts            23140630                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu1.iew.dispLoadInsts              9375952904                       # Number of dispatched load instructions (Count)
system.cpu1.iew.dispStoreInsts             5461534661                       # Number of dispatched store instructions (Count)
system.cpu1.iew.dispNonSpecInsts                11111                       # Number of dispatched non-speculative instructions (Count)
system.cpu1.iew.iqFullEvents                   608754                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu1.iew.lsqFullEvents                   90571                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu1.iew.memOrderViolationEvents       4105838                       # Number of memory order violations (Count)
system.cpu1.iew.predictedTakenIncorrect     192206846                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu1.iew.predictedNotTakenIncorrect    178123538                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu1.iew.branchMispredicts           370330384                       # Number of branch mispredicts detected at execute (Count)
system.cpu1.iew.instsToCommit             39084176080                       # Cumulative count of insts sent to commit (Count)
system.cpu1.iew.writebackCount            38793266112                       # Cumulative count of insts written-back (Count)
system.cpu1.iew.producerInst              24578639864                       # Number of instructions producing a value (Count)
system.cpu1.iew.consumerInst              32993378449                       # Number of instructions consuming a value (Count)
system.cpu1.iew.wbRate                       3.805612                       # Insts written-back per cycle ((Count/Cycle))
system.cpu1.iew.wbFanout                     0.744957                       # Average fanout of values written-back ((Count/Count))
system.cpu1.lsq0.forwLoads                  249316056                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads             1974485920                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses             1729519                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation            4105838                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores             765951113                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads                 442                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache                     0                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples        7401466983                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean             2.517208                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev            0.570825                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9            7401466058    100.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19                 270      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29                  28      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39                  15      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49                  30      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59                  51      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69                 207      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79                 117      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89                  43      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99                  70      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109                31      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119                15      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129                17      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139                21      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::280-289                 1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::290-299                 8      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value             294                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total          7401466983                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.dtb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.dtb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.dtb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.dtb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.dtb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.dtb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.dtb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.dtb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.readHits                        0                       # read hits (Count)
system.cpu1.mmu.itb.readMisses                      0                       # read misses (Count)
system.cpu1.mmu.itb.readAccesses                    0                       # read accesses (Count)
system.cpu1.mmu.itb.writeHits                       0                       # write hits (Count)
system.cpu1.mmu.itb.writeMisses                     0                       # write misses (Count)
system.cpu1.mmu.itb.writeAccesses                   0                       # write accesses (Count)
system.cpu1.mmu.itb.hits                            0                       # Total TLB (read and write) hits (Count)
system.cpu1.mmu.itb.misses                          0                       # Total TLB (read and write) misses (Count)
system.cpu1.mmu.itb.accesses                        0                       # Total TLB (read and write) accesses (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles             283189463                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles              1242655716                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles              936529559                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles         39413                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles               7381976809                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles            349185064                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts           46002247015                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents               110283                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents              55460082                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.LQFullEvents             140191886                       # Number of times rename has blocked due to LQ full (Count)
system.cpu1.rename.SQFullEvents              75311423                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.renamedOperands        33218591084                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                59427418702                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups             57268273528                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups                      999                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps          24793431094                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps              8425159988                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing                  12500                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing              12867                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts               1048240024                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                     49305704850                       # The number of ROB reads (Count)
system.cpu1.rob.writes                    87334410260                       # The number of ROB writes (Count)
system.cpu1.thread_0.numInsts             34536952233                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps               34536952241                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.workload.numSyscalls                   48                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              3778498                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty           2433                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean        3774849                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict                471                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq                 786                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                1249                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               1249                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         3778498                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq              54                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp             54                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port      5657770                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port         5404                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port      5668825                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port         5356                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                 11337355                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu0.icache.mem_side_port::system.l2cache.cpu_side_port    241387264                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu0.dcache.mem_side_port::system.l2cache.cpu_side_port       202432                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.icache.mem_side_port::system.l2cache.cpu_side_port    241858944                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu1.dcache.mem_side_port::system.l2cache.cpu_side_port       201216                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                 483649856                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                               786                       # Total snoops (Count)
system.l2bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             3780587                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000003                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.001782                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                   3780575    100.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                        12      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::3                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::4                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total               3780587                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 10193698536000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy          15112367410                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          5658340940                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             5872987                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer2.occupancy          5669419917                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer3.occupancy             5827988                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer3.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests         7557554                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      3777753                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                10                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops           10                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
