
---------- Begin Simulation Statistics ----------
simSeconds                                   0.173464                       # Number of seconds simulated (Second)
simTicks                                 173463592000                       # Number of ticks simulated (Tick)
finalTick                                173463592000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   7483.65                       # Real time elapsed on the host (Second)
hostTickRate                                 23179013                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17366924                       # Number of bytes of host memory used (Byte)
simInsts                                    377475643                       # Number of instructions simulated (Count)
simOps                                      377479639                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    50440                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      50441                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        173463684                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.459536                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.176108                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       459284055                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    53212                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      434985464                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                2568194                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             81857627                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          47209089                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               31140                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           172912536                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.515639                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.495393                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst  16681420000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total  16681420000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.018107                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.018107                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 14454.914989                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 14454.914989                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 173463592000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.prefetcher.demandMshrMisses      1154031                       # demands not covered by prefetchs (Count)
system.cpu.icache.prefetcher.pfIssued               0                       # number of hwpf issued (Count)
system.cpu.icache.prefetcher.pfUseful               0                       # number of useful prefetch (Count)
system.cpu.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.icache.prefetcher.accuracy             nan                       # accuracy of the prefetcher (Count)
system.cpu.icache.prefetcher.coverage               0                       # coverage brought by this prefetcher (Count)
system.cpu.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu.icache.prefetcher.pfHitInWB              0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.icache.prefetcher.pfLate                 0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.icache.prefetcher.pfInCache              0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.icache.prefetcher.pfSpanPage             0                       # number of prefetches that crossed the page (Count)
system.cpu.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 173463592000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.458927                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             63657275                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs            1154031                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs              55.160802                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.458927                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.998943                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.998943                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           40                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          257                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2          191                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3           24                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          511026247                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         511026247                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 173463592000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   4254492                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   17481807                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  3143256                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              459337267                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts              5084515                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                147905118                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                56370606                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 22233                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    399694                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  2332327                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          32196                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        3041701                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      1847122                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              4888823                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                422484735                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               419235549                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 210891429                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 336457727                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.416849                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.626799                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                     5561904                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                29406632                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses               139742                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               32196                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                8295814                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                 8577                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  17938                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          118498486                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              4.148339                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             5.792666                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              105919605     89.38%     89.38% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19             11603238      9.79%     99.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               792460      0.67%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                13656      0.01%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                13772      0.01%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                16045      0.01%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                42178      0.04%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                35794      0.03%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                18920      0.02%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                18175      0.02%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               4252      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               1771      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               1350      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               1372      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149               1351      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               1489      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               1321      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                996      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                923      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                885      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                892      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                768      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                606      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                595      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                577      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                540      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                558      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                522      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                479      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                364      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows             3032      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              891                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            118498486                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 173463592000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 173463592000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 173463592000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                4254492                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 36503511                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                23368925                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          50721                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  86664799                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              22070088                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              490293721                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 27740                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                5996189                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                9444462                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                5696163                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           315936785                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   628182061                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                615740739                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   5138709                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             236146659                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 79790126                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    2469                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                2564                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  33941479                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        595072553                       # The number of ROB reads (Count)
system.cpu.rob.writes                       932040854                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                       918712003                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy  10774932445                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy              116                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                  0                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts                377475643                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  377479639                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   148                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              7573343                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty        6290877                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean        1153378                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict             601700                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq              444726                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                117                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp               117                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq              324754                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp             324754                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         7573343                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq             481                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp            481                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      3461169                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     19983427                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                 23444596                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port    147656832                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    811469376                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                 959126208                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                            843475                       # Total snoops (Count)
system.l2bus.snoopTraffic                    22784320                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             8741836                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.005583                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.074524                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                   8693037     99.44%     99.44% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                     48791      0.56%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         8      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 2                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total               8741836                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 173463592000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy          30199600813                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.2                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          3475756323                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy         20233422373                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests        15546235                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      7892989                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests        42390                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops              6392                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops         6384                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            8                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst           1135140                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data           5158377                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher      1385200                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              7678717                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst          1135140                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data          5158377                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher      1385200                       # number of overall hits (Count)
system.l2cache.overallHits::total             7678717                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst           18591                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data          102768                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher        97694                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total             219053                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst          18591                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data         102768                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher        97694                       # number of overall misses (Count)
system.l2cache.overallMisses::total            219053                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst   1426818000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data   8668410000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher   8707962498                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total   18803190498                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst   1426818000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data   8668410000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher   8707962498                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total  18803190498                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst       1153731                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data       5261145                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher      1482894                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          7897770                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst      1153731                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data      5261145                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher      1482894                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         7897770                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.016114                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.019533                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.065881                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.027736                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.016114                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.019533                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.065881                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.027736                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 76747.781184                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 84349.311070                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 89135.079923                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 85838.543631                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 76747.781184                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 84349.311070                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 89135.079923                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 85838.543631                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks          355678                       # number of writebacks (Count)
system.l2cache.writebacks::total               355678                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.inst             2                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.data           717                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher        80696                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total            81415                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.inst            2                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data          717                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher        80696                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total           81415                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst        18589                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data       102051                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.dcache.prefetcher        16998                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total         137638                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst        18589                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data       102051                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.dcache.prefetcher        16998                       # number of overall MSHR misses (Count)
