
---------- Begin Simulation Statistics ----------
simSeconds                                   0.759674                       # Number of seconds simulated (Second)
simTicks                                 759674473000                       # Number of ticks simulated (Tick)
finalTick                                759674473000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  31074.83                       # Real time elapsed on the host (Second)
hostTickRate                                 24446620                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17523160                       # Number of bytes of host memory used (Byte)
simInsts                                   1323207351                       # Number of instructions simulated (Count)
simOps                                     1323210173                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42581                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42581                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        759674481                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.574116                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.741808                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1685175962                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  2093738                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1562223275                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                9492092                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            364059526                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         228460615                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               33051                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           759224127                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.057658                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.243643                       # Number of insts issued each cycle (Count)
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 759674473000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.prefetcher.demandMshrMisses       545013                       # demands not covered by prefetchs (Count)
system.cpu.icache.prefetcher.pfIssued               0                       # number of hwpf issued (Count)
system.cpu.icache.prefetcher.pfUseful               0                       # number of useful prefetch (Count)
system.cpu.icache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.cpu.icache.prefetcher.accuracy             nan                       # accuracy of the prefetcher (Count)
system.cpu.icache.prefetcher.coverage               0                       # coverage brought by this prefetcher (Count)
system.cpu.icache.prefetcher.pfHitInCache            0                       # number of prefetches hitting in cache (Count)
system.cpu.icache.prefetcher.pfHitInMSHR            0                       # number of prefetches hitting in a MSHR (Count)
system.cpu.icache.prefetcher.pfHitInWB              0                       # number of prefetches hit in the Write Buffer (Count)
system.cpu.icache.prefetcher.pfLate                 0                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.cpu.icache.prefetcher.pfIdentified            0                       # number of prefetch candidates identified (Count)
system.cpu.icache.prefetcher.pfBufferHit            0                       # number of redundant prefetches already in prefetch queue (Count)
system.cpu.icache.prefetcher.pfInCache              0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.cpu.icache.prefetcher.pfRemovedDemand            0                       # number of prefetches dropped due to a demand for the same address (Count)
system.cpu.icache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
system.cpu.icache.prefetcher.pfSpanPage             0                       # number of prefetches that crossed the page (Count)
system.cpu.icache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED 759674473000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.846402                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            273576382                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs             545013                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             501.963039                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               79000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.846402                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999700                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999700                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          105                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          179                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3          200                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4           27                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses         2189718397                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses        2189718397                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 759674473000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                  21056099                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   40891526                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  7641794                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             1687269700                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts             37304587                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                405587597                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               183519486                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts               2084713                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    689949                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  7039963                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          56921                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect       22153162                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      1876202                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             24029364                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               1511865162                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              1505942948                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 871200428                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                1191634726                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.982353                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.731097                       # Average fanout of values written-back ((Count/Count))
system.cpu.lsq0.forwLoads                    38129653                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                77263445                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                45474                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               56921                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               32827036                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  871                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                   1150                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          328324152                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.641737                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             5.074882                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              326607783     99.48%     99.48% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               897909      0.27%     99.75% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               124846      0.04%     99.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                64972      0.02%     99.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                59683      0.02%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                68263      0.02%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69               105606      0.03%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                67983      0.02%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                62293      0.02%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                63673      0.02%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109              31320      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              22100      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              21989      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              18139      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              17710      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              16932      0.01%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169              12475      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179              13743      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189               8196      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               5982      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               4458      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               3271      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229               3044      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               2677      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               1973      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               1443      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               1036      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                946      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                987      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               1121      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            11599      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              762                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            328324152                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.dtb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 759674473000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.num_4kb_walks             0                       # Completed page walks with 4KB pages (Count)
system.cpu.mmu.itb.walker.num_2mb_walks             0                       # Completed page walks with 2MB pages (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 759674473000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 759674473000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles               21056099                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                151907286                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                58580562                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles       77275769                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 324740011                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             125664400                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             1852965540                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                163300                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents               25365790                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               75911335                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               19297128                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands          1357839096                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  2432665672                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1776449782                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                 594852124                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             989707787                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                368131309                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                 2069991                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing             2070212                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 161637774                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       2302644258                       # The number of ROB reads (Count)
system.cpu.rob.writes                      3432090185                       # The number of ROB writes (Count)
system.cpu.rob.ROBRef                      3374407847                       # STICT: number of times rob gets referenced (Count)
system.cpu.rob.ROBCumulativebranchOccupancy  21769858474                       # STICT: cumulative branch occupancy of the rob (Count)
system.cpu.rob.ROBMaxBranchOccupancy               90                       # STICT: max branch occupancy of the rob (Count)
system.cpu.rob.NetROBBranchEntries                  0                       # STICT: net branch entries of the rob (Count)
system.cpu.thread_0.numInsts               1323207351                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 1323210173                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                  1266                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              5615729                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty        5493709                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean         544445                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict            1211332                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq             2166460                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                 53                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                53                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq              224222                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp             224222                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         5615729                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq            8501                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp           8501                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      1634418                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     15678183                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                 17312601                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port     69721920                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port    615090560                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                 684812480                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                           3800355                       # Total snoops (Count)
system.l2bus.snoopTraffic                    75386240                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             9648776                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.004590                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.067592                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                   9604491     99.54%     99.54% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                     44285      0.46%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total               9648776                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 759674473000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy          23495513909                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          1636860177                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy         15893435932                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests        11464197                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      5834948                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests         1922                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops             42362                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops        42362                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst            529210                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data            922999                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher      3102801                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              4555010                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst           529210                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data           922999                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher      3102801                       # number of overall hits (Count)
system.l2cache.overallHits::total             4555010                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst           15717                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data          159372                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher      1109763                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total            1284852                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst          15717                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data         159372                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher      1109763                       # number of overall misses (Count)
system.l2cache.overallMisses::total           1284852                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst   1257530998                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data  15796080999                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher 129105330617                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  146158942614                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst   1257530998                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data  15796080999                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher 129105330617                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 146158942614                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst        544927                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data       1082371                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher      4212564                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          5839862                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst       544927                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data      1082371                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher      4212564                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         5839862                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.028842                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.147243                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.263441                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.220014                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.028842                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.147243                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.263441                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.220014                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 80010.879812                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 99114.530777                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 116335.947961                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 113755.469590                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 80010.879812                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 99114.530777                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 116335.947961                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 113755.469590                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs             56                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              1                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs                56                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks         1177821                       # number of writebacks (Count)
system.l2cache.writebacks::total              1177821                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.data          4782                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher       981400                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total           986182                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data         4782                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher       981400                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total          986182                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst        15717                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data       154590                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.dcache.prefetcher       128363                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total         298670                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst        15717                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data       154590                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.dcache.prefetcher       128363                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher      1391462                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total       1690132                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst   1241813998                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data  15242186999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.dcache.prefetcher  26875611730                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total  43359612727                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst   1241813998                       # number of overall MSHR miss ticks (Tick)
